These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  MIN  O3(PPB)
SMO 2015   11  26  14    55    12.43
SMO 2015   11  26  15    00    12.43
SMO 2015   11  26  15    05    11.94
SMO 2015   11  26  15    10    11.49
SMO 2015   11  26  15    15    12.29
SMO 2015   11  26  15    20    13.41
SMO 2015   11  26  15    25    12.13
SMO 2015   11  26  15    30    11.58
SMO 2015   11  26  15    35    12.09
SMO 2015   11  26  15    40    11.94
SMO 2015   11  26  15    45    12.55
SMO 2015   11  26  15    50    11.18
SMO 2015   11  26  15    55    12.47
SMO 2015   11  26  16    00    12.25
SMO 2015   11  26  16    05    11.86
SMO 2015   11  26  16    10    11.05
SMO 2015   11  26  16    15    12.00
SMO 2015   11  26  16    20    11.88
SMO 2015   11  26  16    25    13.64
SMO 2015   11  26  16    30    12.46
SMO 2015   11  26  16    35    13.86
SMO 2015   11  26  16    40    13.13
SMO 2015   11  26  16    45    13.21
SMO 2015   11  26  16    50    14.32
SMO 2015   11  26  16    55    15.03
SMO 2015   11  26  17    00    15.00
SMO 2015   11  26  17    05    16.27
SMO 2015   11  26  17    10    14.95
SMO 2015   11  26  17    15    14.00
SMO 2015   11  26  17    20    14.18
SMO 2015   11  26  17    25    14.45
SMO 2015   11  26  17    30    14.89
SMO 2015   11  26  17    35    14.14
SMO 2015   11  26  17    40    14.62
SMO 2015   11  26  17    45    15.05
SMO 2015   11  26  17    50    14.76
SMO 2015   11  26  17    55    13.87
SMO 2015   11  26  18    00    14.62
SMO 2015   11  26  18    05    14.31
SMO 2015   11  26  18    10    14.78
SMO 2015   11  26  18    15    14.29
SMO 2015   11  26  18    20    14.49
SMO 2015   11  26  18    25    14.34
SMO 2015   11  26  18    30    15.06
SMO 2015   11  26  18    35    14.90
SMO 2015   11  26  18    40    16.22
SMO 2015   11  26  18    45    16.25
SMO 2015   11  26  18    50    16.41
SMO 2015   11  26  18    55    16.50
SMO 2015   11  26  19    00    16.94
SMO 2015   11  26  19    05    15.90
SMO 2015   11  26  19    10    16.82
SMO 2015   11  26  19    15    16.68
SMO 2015   11  26  19    20    16.36
SMO 2015   11  26  19    25    16.65
SMO 2015   11  26  19    30    16.67
SMO 2015   11  26  19    35    17.04
SMO 2015   11  26  19    40    16.01
SMO 2015   11  26  19    45    16.26
SMO 2015   11  26  19    50    16.19
SMO 2015   11  26  19    55    16.35
SMO 2015   11  26  20    00    18.06
SMO 2015   11  26  20    05    16.76
SMO 2015   11  26  20    10    18.07
SMO 2015   11  26  20    15    17.50
SMO 2015   11  26  20    20    17.68
SMO 2015   11  26  20    25    18.27
SMO 2015   11  26  20    30    17.68
SMO 2015   11  26  20    35    19.03
SMO 2015   11  26  20    40    20.41
SMO 2015   11  26  20    45    20.16
SMO 2015   11  26  20    50    20.11
SMO 2015   11  26  20    55    19.90
SMO 2015   11  26  21    00    20.57
SMO 2015   11  26  21    05    21.56
SMO 2015   11  26  21    10    21.89
SMO 2015   11  26  21    15    20.48
SMO 2015   11  26  21    20    20.33
SMO 2015   11  26  21    25    20.71
SMO 2015   11  26  21    30    22.36
SMO 2015   11  26  21    35    23.34
SMO 2015   11  26  21    40    22.30
SMO 2015   11  26  21    45    23.14
SMO 2015   11  26  21    50    22.77
SMO 2015   11  26  21    55    22.62
SMO 2015   11  26  22    00    23.96
SMO 2015   11  26  22    05    25.01
SMO 2015   11  26  22    10    23.01
SMO 2015   11  26  22    15    24.14
SMO 2015   11  26  22    20    24.39
SMO 2015   11  26  22    25    24.44
SMO 2015   11  26  22    30    23.78
SMO 2015   11  26  22    35    24.19
SMO 2015   11  26  22    40    22.98
SMO 2015   11  26  22    45    23.43
SMO 2015   11  26  22    50    22.63
SMO 2015   11  26  22    55    23.74
SMO 2015   11  26  23    00    22.29
SMO 2015   11  26  23    05    21.37
SMO 2015   11  26  23    10    22.14
SMO 2015   11  26  23    15    23.08
SMO 2015   11  26  23    20    20.96
SMO 2015   11  26  23    25    19.18
SMO 2015   11  26  23    30    21.14
SMO 2015   11  26  23    35    22.53
SMO 2015   11  26  23    40    21.27
SMO 2015   11  26  23    45    20.74
SMO 2015   11  26  23    50    20.58
SMO 2015   11  26  23    55    18.61
SMO 2015   11  27  00    00    19.22
SMO 2015   11  27  00    05    18.87
SMO 2015   11  27  00    10    19.72
SMO 2015   11  27  00    15    19.24
SMO 2015   11  27  00    20    17.21
SMO 2015   11  27  00    25    20.30
SMO 2015   11  27  00    30    18.50
SMO 2015   11  27  00    35    17.12
SMO 2015   11  27  00    40    17.98
SMO 2015   11  27  00    45    17.61
SMO 2015   11  27  00    50    18.26
SMO 2015   11  27  00    55    16.90
SMO 2015   11  27  01    00    16.95
SMO 2015   11  27  01    05    16.26
SMO 2015   11  27  01    10    16.17
SMO 2015   11  27  01    15    17.59
SMO 2015   11  27  01    20    16.09
SMO 2015   11  27  01    25    16.56
SMO 2015   11  27  01    30    15.52
SMO 2015   11  27  01    35    14.38
SMO 2015   11  27  01    40    13.84
SMO 2015   11  27  01    45    14.00
SMO 2015   11  27  01    50    14.75
SMO 2015   11  27  01    55    14.35
SMO 2015   11  27  02    00    13.69
SMO 2015   11  27  02    05    12.55
SMO 2015   11  27  02    10    13.01
SMO 2015   11  27  02    15    12.87
SMO 2015   11  27  02    20    13.02
SMO 2015   11  27  02    25    12.65
SMO 2015   11  27  02    30    13.20
SMO 2015   11  27  02    35    13.07
SMO 2015   11  27  02    40    11.43
SMO 2015   11  27  02    45    11.47
SMO 2015   11  27  02    50    11.63
SMO 2015   11  27  02    55    11.88
SMO 2015   11  27  03    00    12.10
SMO 2015   11  27  03    05    10.93
SMO 2015   11  27  03    10    11.47
SMO 2015   11  27  03    15    11.71
SMO 2015   11  27  03    20    12.90
SMO 2015   11  27  03    25    11.59
SMO 2015   11  27  03    30    11.99
SMO 2015   11  27  03    35    11.24
SMO 2015   11  27  03    40    10.09
SMO 2015   11  27  03    45    10.71
SMO 2015   11  27  03    50    10.97
SMO 2015   11  27  03    55    11.10
SMO 2015   11  27  04    00    10.39
SMO 2015   11  27  04    05    10.60
SMO 2015   11  27  04    10    10.53
SMO 2015   11  27  04    15    10.87
SMO 2015   11  27  04    20    10.49
SMO 2015   11  27  04    25     8.74
SMO 2015   11  27  04    30     9.32
SMO 2015   11  27  04    35     9.80
SMO 2015   11  27  04    40    10.94
SMO 2015   11  27  04    45    10.28
SMO 2015   11  27  04    50     9.26
SMO 2015   11  27  04    55     9.97
SMO 2015   11  27  05    00     9.89
SMO 2015   11  27  05    05    10.12
SMO 2015   11  27  05    10     9.20
SMO 2015   11  27  05    15     9.92
SMO 2015   11  27  05    20     9.36
SMO 2015   11  27  05    25    10.08
SMO 2015   11  27  05    30     9.53
SMO 2015   11  27  05    35     9.29
SMO 2015   11  27  05    40     9.15
SMO 2015   11  27  05    45     9.22
SMO 2015   11  27  05    50     9.42
SMO 2015   11  27  05    55    10.32
SMO 2015   11  27  06    00     9.83
SMO 2015   11  27  06    05     9.76
SMO 2015   11  27  06    10    10.13
SMO 2015   11  27  06    15     9.92
SMO 2015   11  27  06    20    10.12
SMO 2015   11  27  06    25    10.10
SMO 2015   11  27  06    30     9.60
SMO 2015   11  27  06    35     8.70
SMO 2015   11  27  06    40     9.08
SMO 2015   11  27  06    45     8.97
SMO 2015   11  27  06    50     8.59
SMO 2015   11  27  06    55     8.18
SMO 2015   11  27  07    00     8.08
SMO 2015   11  27  07    05     8.05
SMO 2015   11  27  07    10     8.29
SMO 2015   11  27  07    15     7.91
SMO 2015   11  27  07    20     8.50
SMO 2015   11  27  07    25     8.31
SMO 2015   11  27  07    30     8.30
SMO 2015   11  27  07    35     8.35
SMO 2015   11  27  07    40     8.76
SMO 2015   11  27  07    45     8.74
SMO 2015   11  27  07    50     8.71
SMO 2015   11  27  07    55     8.18
SMO 2015   11  27  08    00     8.23
SMO 2015   11  27  08    05     8.14
SMO 2015   11  27  08    10     8.19
SMO 2015   11  27  08    15     7.90
SMO 2015   11  27  08    20     8.03
SMO 2015   11  27  08    25     7.48
SMO 2015   11  27  08    30     7.46
SMO 2015   11  27  08    35     7.08
SMO 2015   11  27  08    40     7.10
SMO 2015   11  27  08    45     7.99
SMO 2015   11  27  08    50     7.89
SMO 2015   11  27  08    55     7.37
SMO 2015   11  27  09    00     7.80
SMO 2015   11  27  09    05     7.47
SMO 2015   11  27  09    10     7.95
SMO 2015   11  27  09    15     7.78
SMO 2015   11  27  09    20     7.67
SMO 2015   11  27  09    25     7.60
SMO 2015   11  27  09    30     8.02
SMO 2015   11  27  09    35     7.79
SMO 2015   11  27  09    40     8.20
SMO 2015   11  27  09    45     8.30
SMO 2015   11  27  09    50     8.16
SMO 2015   11  27  09    55     8.18
SMO 2015   11  27  10    00     8.58
SMO 2015   11  27  10    05     8.49
SMO 2015   11  27  10    10     8.32
SMO 2015   11  27  10    15     7.95
SMO 2015   11  27  10    20     8.07
SMO 2015   11  27  10    25     7.79
SMO 2015   11  27  10    30     7.90
SMO 2015   11  27  10    35     7.58
SMO 2015   11  27  10    40     7.90
SMO 2015   11  27  10    45     7.81
SMO 2015   11  27  10    50     7.92
SMO 2015   11  27  10    55     8.04
SMO 2015   11  27  11    00     8.41
SMO 2015   11  27  11    05     8.13
SMO 2015   11  27  11    10     7.76
SMO 2015   11  27  11    15     7.41
SMO 2015   11  27  11    20     7.30
SMO 2015   11  27  11    25     7.12
SMO 2015   11  27  11    30     7.33
SMO 2015   11  27  11    35     7.27
SMO 2015   11  27  11    40     7.55
SMO 2015   11  27  11    45     7.47
SMO 2015   11  27  11    50     7.38
SMO 2015   11  27  11    55     7.08
SMO 2015   11  27  12    00     6.75
SMO 2015   11  27  12    05     7.74
SMO 2015   11  27  12    10     7.18
SMO 2015   11  27  12    15     6.64
SMO 2015   11  27  12    20     7.46
SMO 2015   11  27  12    25     7.80
SMO 2015   11  27  12    30     8.33
SMO 2015   11  27  12    35     8.18
SMO 2015   11  27  12    40     7.68
SMO 2015   11  27  12    45     8.34
SMO 2015   11  27  12    55     8.71
SMO 2015   11  27  13    00     9.05
SMO 2015   11  27  13    05     8.65
SMO 2015   11  27  13    10     8.63
SMO 2015   11  27  13    15     8.83
SMO 2015   11  27  13    20     9.13
SMO 2015   11  27  13    25     9.03
SMO 2015   11  27  13    30     9.55
SMO 2015   11  27  13    35     8.94
SMO 2015   11  27  13    40     8.53
SMO 2015   11  27  13    45     7.15
SMO 2015   11  27  13    50     8.07
SMO 2015   11  27  13    55     7.68
SMO 2015   11  27  14    00     7.86
SMO 2015   11  27  14    05     7.71
SMO 2015   11  27  14    10     7.45
SMO 2015   11  27  14    15     8.02
SMO 2015   11  27  14    20     8.41
SMO 2015   11  27  14    25     8.18
SMO 2015   11  27  14    30     8.36
SMO 2015   11  27  14    35     8.07
SMO 2015   11  27  14    40     7.70
SMO 2015   11  27  14    45     7.89
SMO 2015   11  27  14    50     7.66
SMO 2015   11  27  14    55     7.91
SMO 2015   11  27  15    00     7.84
SMO 2015   11  27  15    05     8.13
SMO 2015   11  27  15    10     8.06
SMO 2015   11  27  15    15     8.79
SMO 2015   11  27  15    20     8.68
SMO 2015   11  27  15    25     8.53
SMO 2015   11  27  15    30     8.23
SMO 2015   11  27  15    35     7.86
SMO 2015   11  27  15    40     8.34
SMO 2015   11  27  15    45     8.24
SMO 2015   11  27  15    50     8.52
SMO 2015   11  27  15    55     8.10
SMO 2015   11  27  16    00     8.11
SMO 2015   11  27  16    05     7.77
SMO 2015   11  27  16    10     8.42
SMO 2015   11  27  16    15     8.18
SMO 2015   11  27  16    20     7.99
SMO 2015   11  27  16    25     7.40
SMO 2015   11  27  16    30     7.50
SMO 2015   11  27  16    35     8.00
SMO 2015   11  27  16    40     8.17
SMO 2015   11  27  16    45     7.83
SMO 2015   11  27  16    50     7.88
SMO 2015   11  27  16    55     7.41
SMO 2015   11  27  17    00     7.35
SMO 2015   11  27  17    05     7.62
SMO 2015   11  27  17    10     7.83
SMO 2015   11  27  17    15     7.63
SMO 2015   11  27  17    20     8.02
SMO 2015   11  27  17    25     7.08
SMO 2015   11  27  17    30     6.80
SMO 2015   11  27  17    35     7.29
SMO 2015   11  27  17    40     7.68
SMO 2015   11  27  17    45     7.05
SMO 2015   11  27  17    50     6.89
SMO 2015   11  27  17    55     7.28
SMO 2015   11  27  18    00     7.31
SMO 2015   11  27  18    05     7.11
SMO 2015   11  27  18    10     7.41
SMO 2015   11  27  18    15     6.87
SMO 2015   11  27  18    20     6.18
SMO 2015   11  27  18    25     6.39
SMO 2015   11  27  18    30     6.97
SMO 2015   11  27  18    35     7.28
SMO 2015   11  27  18    40     7.08
SMO 2015   11  27  18    45     6.53
SMO 2015   11  27  18    50     6.59
SMO 2015   11  27  18    55     6.70
SMO 2015   11  27  19    00     7.04
SMO 2015   11  27  19    05     6.89
SMO 2015   11  27  19    10     7.04
SMO 2015   11  27  19    15     6.50
SMO 2015   11  27  19    20     5.94
SMO 2015   11  27  19    25     6.58
SMO 2015   11  27  19    30     6.83
SMO 2015   11  27  19    35     6.90
SMO 2015   11  27  19    40     6.67
SMO 2015   11  27  19    45     5.94
SMO 2015   11  27  19    50     5.19
SMO 2015   11  27  19    55     5.98
SMO 2015   11  27  20    00     6.37
SMO 2015   11  27  20    05     6.22
SMO 2015   11  27  20    10     5.79
SMO 2015   11  27  20    15     5.11
SMO 2015   11  27  20    20     4.70
SMO 2015   11  27  20    25     5.10
SMO 2015   11  27  20    30     5.45
SMO 2015   11  27  20    35     4.72
SMO 2015   11  27  20    40     4.23
SMO 2015   11  27  20    45     5.75
SMO 2015   11  27  20    50     4.00
SMO 2015   11  27  20    55     5.00
SMO 2015   11  27  21    00     4.64
SMO 2015   11  27  21    05     4.78
SMO 2015   11  27  21    10     4.42
SMO 2015   11  27  21    15     5.00
SMO 2015   11  27  21    20     4.67
SMO 2015   11  27  21    25     5.31
SMO 2015   11  27  21    30     5.29
SMO 2015   11  27  21    35     5.18
SMO 2015   11  27  21    40     5.06
SMO 2015   11  27  21    45     5.22
SMO 2015   11  27  21    50     3.99
SMO 2015   11  27  21    55     4.96
SMO 2015   11  27  22    00     5.43
SMO 2015   11  27  22    05     5.37
SMO 2015   11  27  22    10     4.90
SMO 2015   11  27  22    15     5.55
SMO 2015   11  27  22    20     4.55
SMO 2015   11  27  22    25     5.11
SMO 2015   11  27  22    30     4.85
SMO 2015   11  27  22    35     4.00
SMO 2015   11  27  22    40     3.80
SMO 2015   11  27  22    45     4.13
SMO 2015   11  27  22    50     5.08
SMO 2015   11  27  22    55     5.01
SMO 2015   11  27  23    00     4.89
SMO 2015   11  27  23    05     5.27
SMO 2015   11  27  23    10     5.23
SMO 2015   11  27  23    15     5.19
SMO 2015   11  27  23    20     5.08
SMO 2015   11  27  23    25     4.53
SMO 2015   11  27  23    30     4.48
SMO 2015   11  27  23    35     4.72
SMO 2015   11  27  23    40     4.94
SMO 2015   11  27  23    45     5.18
SMO 2015   11  27  23    50     5.16
SMO 2015   11  27  23    55     5.49
SMO 2015   11  28  00    00     5.02
SMO 2015   11  28  00    05     5.35
SMO 2015   11  28  00    10     5.55
SMO 2015   11  28  00    15     5.57
SMO 2015   11  28  00    20     5.84
SMO 2015   11  28  00    25     5.43
SMO 2015   11  28  00    30     5.54
SMO 2015   11  28  00    35     5.54
SMO 2015   11  28  00    40     6.08
SMO 2015   11  28  00    45     5.85
SMO 2015   11  28  00    50     5.84
SMO 2015   11  28  00    55     5.46
SMO 2015   11  28  01    00     5.84
SMO 2015   11  28  01    05     5.71
SMO 2015   11  28  01    10     6.03
SMO 2015   11  28  01    15     5.88
SMO 2015   11  28  01    20     6.59
SMO 2015   11  28  01    25     6.27
SMO 2015   11  28  01    30     6.22
SMO 2015   11  28  01    35     6.40
SMO 2015   11  28  01    40     6.77
SMO 2015   11  28  01    45     5.97
SMO 2015   11  28  01    50     5.46
SMO 2015   11  28  01    55     6.00
SMO 2015   11  28  02    00     6.16
SMO 2015   11  28  02    05     6.56
SMO 2015   11  28  02    10     6.36
SMO 2015   11  28  02    15     7.18
SMO 2015   11  28  02    20     6.42
SMO 2015   11  28  02    25     7.41
SMO 2015   11  28  02    30     6.80
SMO 2015   11  28  02    35     6.45
SMO 2015   11  28  02    40     6.05
SMO 2015   11  28  02    45     7.24
SMO 2015   11  28  02    50     7.14
SMO 2015   11  28  02    55     7.43
SMO 2015   11  28  03    00     7.36
SMO 2015   11  28  03    05     7.08
SMO 2015   11  28  03    10     6.68
SMO 2015   11  28  03    15     6.76
SMO 2015   11  28  03    20     6.90
SMO 2015   11  28  03    25     6.13
SMO 2015   11  28  03    30     7.17
SMO 2015   11  28  03    35     7.55
SMO 2015   11  28  03    40     7.83
SMO 2015   11  28  03    45     6.22
SMO 2015   11  28  03    50     5.68
SMO 2015   11  28  03    55     7.25
SMO 2015   11  28  04    00     8.05
SMO 2015   11  28  04    05     7.30
SMO 2015   11  28  04    10     7.72
SMO 2015   11  28  04    15     7.47
SMO 2015   11  28  04    20     5.63
SMO 2015   11  28  04    25     6.19
SMO 2015   11  28  04    30     5.61
SMO 2015   11  28  04    35     5.98
SMO 2015   11  28  04    40     6.40
SMO 2015   11  28  04    45     5.98
SMO 2015   11  28  04    50     5.78
SMO 2015   11  28  04    55     6.26
SMO 2015   11  28  05    00     6.35
SMO 2015   11  28  05    05     5.73
SMO 2015   11  28  05    10     6.55
SMO 2015   11  28  05    15     5.58
SMO 2015   11  28  05    20     5.94
SMO 2015   11  28  05    25     5.54
SMO 2015   11  28  05    30     5.49
SMO 2015   11  28  05    35     5.90
SMO 2015   11  28  05    40     5.87
SMO 2015   11  28  05    45     5.76
SMO 2015   11  28  05    50     5.93
SMO 2015   11  28  05    55     5.48
SMO 2015   11  28  06    00     5.95
SMO 2015   11  28  06    05     5.84
SMO 2015   11  28  06    10     6.58
SMO 2015   11  28  06    15     6.18
SMO 2015   11  28  06    20     6.21
SMO 2015   11  28  06    25     5.45
SMO 2015   11  28  06    30     5.42
SMO 2015   11  28  06    35     5.47
SMO 2015   11  28  06    40     5.37
SMO 2015   11  28  06    45     5.11
SMO 2015   11  28  06    50     5.73
SMO 2015   11  28  06    55     5.23
SMO 2015   11  28  07    00     5.33
SMO 2015   11  28  07    05     5.47
SMO 2015   11  28  07    10     5.83
SMO 2015   11  28  07    15     6.06
SMO 2015   11  28  07    20     5.48
SMO 2015   11  28  07    25     4.84
SMO 2015   11  28  07    30     6.10
SMO 2015   11  28  07    35     7.81
SMO 2015   11  28  07    40     9.64
SMO 2015   11  28  07    45     8.76
SMO 2015   11  28  07    50     7.86
SMO 2015   11  28  07    55     7.72
SMO 2015   11  28  08    00     7.56
SMO 2015   11  28  08    05     7.83
SMO 2015   11  28  08    10     7.66
SMO 2015   11  28  08    15     7.30
SMO 2015   11  28  08    20     7.22
SMO 2015   11  28  08    25     7.18
SMO 2015   11  28  08    30     7.34
SMO 2015   11  28  08    35     7.39
SMO 2015   11  28  08    40     7.51
SMO 2015   11  28  08    45     7.95
SMO 2015   11  28  08    50     8.05
SMO 2015   11  28  08    55     8.59
SMO 2015   11  28  09    00     7.99
SMO 2015   11  28  09    05     7.74
SMO 2015   11  28  09    10     7.61
SMO 2015   11  28  09    15     9.62
SMO 2015   11  28  09    20     8.18
SMO 2015   11  28  09    25     7.37
SMO 2015   11  28  09    30     7.06
SMO 2015   11  28  09    35     7.48
SMO 2015   11  28  09    40     6.54
SMO 2015   11  28  09    45     7.80
SMO 2015   11  28  09    50     8.05
SMO 2015   11  28  09    55     7.16
SMO 2015   11  28  10    00     7.11
SMO 2015   11  28  10    05     7.07
SMO 2015   11  28  10    10     6.42
SMO 2015   11  28  10    15     6.46
SMO 2015   11  28  10    20     6.07
SMO 2015   11  28  10    25     6.79
SMO 2015   11  28  10    30     7.87
SMO 2015   11  28  10    35     9.21
SMO 2015   11  28  10    40     9.12
SMO 2015   11  28  10    45     9.24
SMO 2015   11  28  10    50     8.76
SMO 2015   11  28  10    55     8.84
SMO 2015   11  28  11    00     9.02
SMO 2015   11  28  11    05     9.47
SMO 2015   11  28  11    10     9.84
SMO 2015   11  28  11    15     9.75
SMO 2015   11  28  11    20     9.72
SMO 2015   11  28  11    30    10.88
SMO 2015   11  28  11    35    10.90
SMO 2015   11  28  11    40    11.35
SMO 2015   11  28  11    45    11.11
SMO 2015   11  28  11    50    11.49
SMO 2015   11  28  11    55    12.12
SMO 2015   11  28  12    00    12.61
SMO 2015   11  28  12    05    11.52
SMO 2015   11  28  12    15    12.04
SMO 2015   11  28  12    20    12.92
SMO 2015   11  28  12    25    13.17
SMO 2015   11  28  12    30    12.41
SMO 2015   11  28  12    35    12.04
SMO 2015   11  28  12    40    13.01
SMO 2015   11  28  12    45    12.87
SMO 2015   11  28  12    50    12.97
SMO 2015   11  28  12    55    12.86
SMO 2015   11  28  13    00    13.62
SMO 2015   11  28  13    05    14.91
SMO 2015   11  28  13    10    11.86
SMO 2015   11  28  13    15    11.44
SMO 2015   11  28  13    20    12.60
SMO 2015   11  28  13    25    11.54
SMO 2015   11  28  13    30    11.98
SMO 2015   11  28  13    35    11.46
SMO 2015   11  28  13    40    11.22
SMO 2015   11  28  13    45    11.30
SMO 2015   11  28  13    50    11.59
SMO 2015   11  28  13    55    12.11
SMO 2015   11  28  14    00    11.80
SMO 2015   11  28  14    05    11.07
SMO 2015   11  28  14    10     9.63
SMO 2015   11  28  14    15    10.88
SMO 2015   11  28  14    20    11.28
SMO 2015   11  28  14    25    11.42
SMO 2015   11  28  14    30    10.48
SMO 2015   11  28  14    35     9.65
SMO 2015   11  28  14    40     8.99
SMO 2015   11  28  14    45     9.90
SMO 2015   11  28  14    50     9.28
SMO 2015   11  28  14    55    10.22
SMO 2015   11  28  15    00    10.79
SMO 2015   11  28  15    05    10.96
SMO 2015   11  28  15    10     9.58
SMO 2015   11  28  15    20    12.85
SMO 2015   11  28  15    25    12.42
SMO 2015   11  28  15    30    12.04
SMO 2015   11  28  15    35    14.24
SMO 2015   11  28  15    40    13.73
SMO 2015   11  28  15    45    13.45
SMO 2015   11  28  15    50    13.13
SMO 2015   11  28  15    55    13.56
SMO 2015   11  28  16    00    13.60
SMO 2015   11  28  16    05    13.27
SMO 2015   11  28  16    10    12.87
SMO 2015   11  28  16    15    13.70
SMO 2015   11  28  16    20    12.99
SMO 2015   11  28  16    25    12.44
SMO 2015   11  28  16    30    12.63
SMO 2015   11  28  16    35    12.71
SMO 2015   11  28  16    40    13.13
SMO 2015   11  28  16    45    12.14
SMO 2015   11  28  16    50    12.55
SMO 2015   11  28  16    55    12.76
SMO 2015   11  28  17    00    17.16
SMO 2015   11  28  17    05     9.59
SMO 2015   11  28  17    10     9.71
SMO 2015   11  28  17    15     9.25
SMO 2015   11  28  17    20    10.24
SMO 2015   11  28  17    25    10.44
SMO 2015   11  28  17    30    10.28
SMO 2015   11  28  17    35     8.78
SMO 2015   11  28  17    40     9.23
SMO 2015   11  28  17    45     8.63
SMO 2015   11  28  17    50     9.05
SMO 2015   11  28  17    55     8.42
SMO 2015   11  28  18    00    14.29
SMO 2015   11  28  18    05     6.63
SMO 2015   11  28  18    10     7.59
SMO 2015   11  28  18    15     7.48
SMO 2015   11  28  18    20     8.28
SMO 2015   11  28  18    25     9.65
SMO 2015   11  28  18    30     8.34
SMO 2015   11  28  18    35     7.61
SMO 2015   11  28  18    40    10.38
SMO 2015   11  28  18    45     6.92
SMO 2015   11  28  18    50     8.58
SMO 2015   11  28  18    55     8.64
SMO 2015   11  28  19    00     7.78
SMO 2015   11  28  19    05     6.90
SMO 2015   11  28  19    10     7.89
SMO 2015   11  28  19    15     8.78
SMO 2015   11  28  19    20     8.42
SMO 2015   11  28  19    25     7.51
SMO 2015   11  28  19    30     9.16
SMO 2015   11  28  19    35     8.32
SMO 2015   11  28  19    40     8.64
SMO 2015   11  28  19    45     7.70
SMO 2015   11  28  19    50     7.92
SMO 2015   11  28  19    55     7.18
SMO 2015   11  28  20    00     7.77
SMO 2015   11  28  20    05     7.51
SMO 2015   11  28  20    10     7.37
SMO 2015   11  28  20    15     7.46
SMO 2015   11  28  20    20     7.72
SMO 2015   11  28  20    25     7.94
SMO 2015   11  28  20    30     7.33
SMO 2015   11  28  20    35     7.42
SMO 2015   11  28  20    40     7.69
SMO 2015   11  28  20    45    11.45
SMO 2015   11  28  20    50    13.34
SMO 2015   11  28  20    55     7.85
SMO 2015   11  28  21    00     6.63
SMO 2015   11  28  21    05     7.16
SMO 2015   11  28  21    10     6.75
SMO 2015   11  28  21    15     6.46
SMO 2015   11  28  21    20     6.24
SMO 2015   11  28  21    25     6.72
SMO 2015   11  28  21    30     7.34
SMO 2015   11  28  21    35     7.74
SMO 2015   11  28  21    40     7.92
SMO 2015   11  28  21    45     8.27
SMO 2015   11  28  21    50     8.34
SMO 2015   11  28  21    55    10.98
SMO 2015   11  28  22    00     9.73
SMO 2015   11  28  22    05     7.67
SMO 2015   11  28  22    10     7.64
SMO 2015   11  28  22    15     8.03
SMO 2015   11  28  22    20     8.55
SMO 2015   11  28  22    25     7.96
SMO 2015   11  28  22    30     8.66
SMO 2015   11  28  22    35     8.71
SMO 2015   11  28  22    40     8.46
SMO 2015   11  28  22    45     9.04
SMO 2015   11  28  22    50     8.00
SMO 2015   11  28  22    55     7.46
SMO 2015   11  28  23    00     7.58
SMO 2015   11  28  23    05     7.60
SMO 2015   11  28  23    10     7.56
SMO 2015   11  28  23    15     7.77
SMO 2015   11  28  23    20     8.59
SMO 2015   11  28  23    25     8.40
SMO 2015   11  28  23    30     7.88
SMO 2015   11  28  23    35     7.86
SMO 2015   11  28  23    40     7.14
SMO 2015   11  28  23    45     7.28
SMO 2015   11  28  23    50     7.17
SMO 2015   11  28  23    55     6.76
SMO 2015   11  29  00    00     6.59
SMO 2015   11  29  00    05     6.18
SMO 2015   11  29  00    10     5.24
SMO 2015   11  29  00    15     5.89
SMO 2015   11  29  00    20     5.83
SMO 2015   11  29  00    25     6.58
SMO 2015   11  29  00    30     6.32
SMO 2015   11  29  00    35     8.85
SMO 2015   11  29  00    40     6.10
SMO 2015   11  29  00    45     6.93
SMO 2015   11  29  00    50     6.16
SMO 2015   11  29  00    55     5.57
SMO 2015   11  29  01    00     5.44
SMO 2015   11  29  01    05     5.46
SMO 2015   11  29  01    10     5.83
SMO 2015   11  29  01    15     5.61
SMO 2015   11  29  01    20     5.51
SMO 2015   11  29  01    25     5.29
SMO 2015   11  29  01    30     5.84
SMO 2015   11  29  01    35     6.22
SMO 2015   11  29  01    40    10.62
SMO 2015   11  29  01    45     7.94
SMO 2015   11  29  01    50     6.67
SMO 2015   11  29  01    55     4.87
SMO 2015   11  29  02    00     4.97
SMO 2015   11  29  02    05     4.71
SMO 2015   11  29  02    10     5.08
SMO 2015   11  29  02    15     4.46
SMO 2015   11  29  02    20     4.65
SMO 2015   11  29  02    25     4.87
SMO 2015   11  29  02    30     5.92
SMO 2015   11  29  02    35     5.81
