These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  MIN  O3(PPB)
SMO 2015   07  25  20    30    27.44
SMO 2015   07  25  20    35    27.82
SMO 2015   07  25  20    40    28.27
SMO 2015   07  25  20    45    28.09
SMO 2015   07  25  20    50    27.36
SMO 2015   07  25  20    55    27.62
SMO 2015   07  25  21    00    27.51
SMO 2015   07  25  21    05    28.10
SMO 2015   07  25  21    10    28.83
SMO 2015   07  25  21    15    27.48
SMO 2015   07  25  21    20    26.52
SMO 2015   07  25  21    25    27.74
SMO 2015   07  25  21    30    27.40
SMO 2015   07  25  21    35    27.45
SMO 2015   07  25  21    40    28.62
SMO 2015   07  25  21    45    27.07
SMO 2015   07  25  21    50    26.58
SMO 2015   07  25  21    55    27.43
SMO 2015   07  25  22    00    27.15
SMO 2015   07  25  22    05    26.53
SMO 2015   07  25  22    10    27.94
SMO 2015   07  25  22    15    27.99
SMO 2015   07  25  22    20    26.73
SMO 2015   07  25  22    25    26.74
SMO 2015   07  25  22    30    26.39
SMO 2015   07  25  22    35    26.44
SMO 2015   07  25  22    40    26.88
SMO 2015   07  25  22    45    26.83
SMO 2015   07  25  22    50    26.18
SMO 2015   07  25  22    55    26.00
SMO 2015   07  25  23    00    26.45
SMO 2015   07  25  23    05    26.97
SMO 2015   07  25  23    10    26.87
SMO 2015   07  25  23    15    25.61
SMO 2015   07  25  23    20    26.17
SMO 2015   07  25  23    25    26.27
SMO 2015   07  25  23    30    25.56
SMO 2015   07  25  23    35    26.76
SMO 2015   07  25  23    40    25.42
SMO 2015   07  25  23    45    25.85
SMO 2015   07  25  23    50    24.55
SMO 2015   07  25  23    55    25.10
SMO 2015   07  26  00    00    26.10
SMO 2015   07  26  00    05    26.09
SMO 2015   07  26  00    10    25.46
SMO 2015   07  26  00    15    25.28
SMO 2015   07  26  00    20    26.43
SMO 2015   07  26  00    25    24.82
SMO 2015   07  26  00    30    25.51
SMO 2015   07  26  00    35    25.66
SMO 2015   07  26  00    40    25.55
SMO 2015   07  26  00    45    24.98
SMO 2015   07  26  00    50    24.83
SMO 2015   07  26  00    55    26.31
SMO 2015   07  26  01    00    25.03
SMO 2015   07  26  01    05    25.12
SMO 2015   07  26  01    10    24.73
SMO 2015   07  26  01    15    25.59
SMO 2015   07  26  01    20    24.49
SMO 2015   07  26  01    25    24.48
SMO 2015   07  26  01    30    24.76
SMO 2015   07  26  01    35    23.92
SMO 2015   07  26  01    40    24.70
SMO 2015   07  26  01    45    24.61
SMO 2015   07  26  01    50    25.11
SMO 2015   07  26  01    55    25.77
SMO 2015   07  26  02    00    25.34
SMO 2015   07  26  02    05    24.37
SMO 2015   07  26  02    10    24.52
SMO 2015   07  26  02    15    24.42
SMO 2015   07  26  02    20    24.78
SMO 2015   07  26  02    25    25.18
SMO 2015   07  26  02    30    24.48
SMO 2015   07  26  02    35    22.83
SMO 2015   07  26  02    40    23.16
SMO 2015   07  26  02    45    23.78
SMO 2015   07  26  02    50    24.37
SMO 2015   07  26  02    55    24.58
SMO 2015   07  26  03    00    24.23
SMO 2015   07  26  03    05    24.31
SMO 2015   07  26  03    10    23.33
SMO 2015   07  26  03    15    24.15
SMO 2015   07  26  03    20    24.39
SMO 2015   07  26  03    25    24.25
SMO 2015   07  26  03    30    24.66
SMO 2015   07  26  03    35    23.69
SMO 2015   07  26  03    40    23.52
SMO 2015   07  26  03    45    24.53
SMO 2015   07  26  03    50    24.71
SMO 2015   07  26  03    55    24.26
SMO 2015   07  26  04    00    23.92
SMO 2015   07  26  04    05    24.87
SMO 2015   07  26  04    10    24.53
SMO 2015   07  26  04    15    24.35
SMO 2015   07  26  04    20    24.13
SMO 2015   07  26  04    25    24.66
SMO 2015   07  26  04    30    23.93
SMO 2015   07  26  04    35    24.08
SMO 2015   07  26  04    40    24.01
SMO 2015   07  26  04    45    25.23
SMO 2015   07  26  04    50    23.74
SMO 2015   07  26  04    55    24.43
SMO 2015   07  26  05    00    23.93
SMO 2015   07  26  05    05    24.31
SMO 2015   07  26  05    10    24.38
SMO 2015   07  26  05    15    23.59
SMO 2015   07  26  05    20    24.58
SMO 2015   07  26  05    25    24.47
SMO 2015   07  26  05    30    24.94
SMO 2015   07  26  05    35    25.48
SMO 2015   07  26  05    40    22.44
SMO 2015   07  26  05    45    23.90
SMO 2015   07  26  05    50    23.92
SMO 2015   07  26  05    55    24.01
SMO 2015   07  26  06    00    23.97
SMO 2015   07  26  06    05    24.40
SMO 2015   07  26  06    10    24.33
SMO 2015   07  26  06    15    24.23
SMO 2015   07  26  06    20    23.69
SMO 2015   07  26  06    25    22.77
SMO 2015   07  26  06    30    23.12
SMO 2015   07  26  06    35    23.35
SMO 2015   07  26  06    40    23.28
SMO 2015   07  26  06    45    23.40
SMO 2015   07  26  06    50    21.99
SMO 2015   07  26  06    55    22.20
SMO 2015   07  26  07    00    23.05
SMO 2015   07  26  07    05    23.03
SMO 2015   07  26  07    10    23.88
SMO 2015   07  26  07    15    24.91
SMO 2015   07  26  07    20    24.50
SMO 2015   07  26  07    25    24.60
SMO 2015   07  26  07    30    24.65
SMO 2015   07  26  07    35    24.22
SMO 2015   07  26  07    40    24.13
SMO 2015   07  26  07    45    24.85
SMO 2015   07  26  07    50    24.49
SMO 2015   07  26  07    55    24.62
SMO 2015   07  26  08    00    24.67
SMO 2015   07  26  08    05    24.89
SMO 2015   07  26  08    10    25.35
SMO 2015   07  26  08    15    25.70
SMO 2015   07  26  08    20    25.11
SMO 2015   07  26  08    25    23.19
SMO 2015   07  26  08    30    23.14
SMO 2015   07  26  08    35    23.02
SMO 2015   07  26  08    40    23.75
SMO 2015   07  26  08    45    23.89
SMO 2015   07  26  08    50    23.95
SMO 2015   07  26  08    55    23.89
SMO 2015   07  26  09    00    24.06
SMO 2015   07  26  09    05    25.19
SMO 2015   07  26  09    10    22.95
SMO 2015   07  26  09    15    23.48
SMO 2015   07  26  09    20    23.59
SMO 2015   07  26  09    25    22.71
SMO 2015   07  26  09    30    23.51
SMO 2015   07  26  09    35    23.19
SMO 2015   07  26  09    40    23.72
SMO 2015   07  26  09    45    25.13
SMO 2015   07  26  09    50    24.47
SMO 2015   07  26  09    55    25.20
SMO 2015   07  26  10    00    25.29
SMO 2015   07  26  10    05    24.36
SMO 2015   07  26  10    10    24.03
SMO 2015   07  26  10    15    24.77
SMO 2015   07  26  10    20    24.83
SMO 2015   07  26  10    25    24.97
SMO 2015   07  26  10    30    24.78
SMO 2015   07  26  10    35    24.87
SMO 2015   07  26  10    40    25.09
SMO 2015   07  26  10    45    25.16
SMO 2015   07  26  10    50    23.77
SMO 2015   07  26  10    55    24.26
SMO 2015   07  26  11    00    24.58
SMO 2015   07  26  11    05    24.91
SMO 2015   07  26  11    10    25.31
SMO 2015   07  26  11    15    24.79
SMO 2015   07  26  11    20    24.29
SMO 2015   07  26  11    25    25.04
SMO 2015   07  26  11    30    25.31
SMO 2015   07  26  11    35    24.80
SMO 2015   07  26  11    40    24.57
SMO 2015   07  26  11    45    24.97
SMO 2015   07  26  11    50    24.90
SMO 2015   07  26  11    55    24.83
SMO 2015   07  26  12    00    25.05
SMO 2015   07  26  12    05    25.27
SMO 2015   07  26  12    10    25.75
SMO 2015   07  26  12    15    26.09
SMO 2015   07  26  12    20    26.51
SMO 2015   07  26  12    25    26.72
SMO 2015   07  26  12    30    25.96
SMO 2015   07  26  12    35    26.10
SMO 2015   07  26  12    40    25.27
SMO 2015   07  26  12    45    26.28
SMO 2015   07  26  12    50    26.54
SMO 2015   07  26  12    55    26.03
SMO 2015   07  26  13    00    26.15
SMO 2015   07  26  13    05    26.54
SMO 2015   07  26  13    10    26.39
SMO 2015   07  26  13    15    25.85
SMO 2015   07  26  13    20    26.21
SMO 2015   07  26  13    25    26.07
SMO 2015   07  26  13    30    25.56
SMO 2015   07  26  13    35    26.59
SMO 2015   07  26  13    40    26.07
SMO 2015   07  26  13    45    26.55
SMO 2015   07  26  13    50    26.55
SMO 2015   07  26  13    55    26.22
SMO 2015   07  26  14    00    26.27
SMO 2015   07  26  14    05    27.35
SMO 2015   07  26  14    10    27.09
SMO 2015   07  26  14    15    27.27
SMO 2015   07  26  14    20    26.89
SMO 2015   07  26  14    25    26.61
SMO 2015   07  26  14    30    25.99
SMO 2015   07  26  14    35    27.69
SMO 2015   07  26  14    40    27.74
SMO 2015   07  26  14    45    27.00
SMO 2015   07  26  14    50    26.95
SMO 2015   07  26  14    55    26.66
SMO 2015   07  26  15    00    27.11
SMO 2015   07  26  15    05    27.34
SMO 2015   07  26  15    10    27.96
SMO 2015   07  26  15    15    27.80
SMO 2015   07  26  15    20    26.65
SMO 2015   07  26  15    25    25.87
SMO 2015   07  26  15    30    26.58
SMO 2015   07  26  15    35    25.16
SMO 2015   07  26  15    40    25.44
SMO 2015   07  26  15    45    27.08
SMO 2015   07  26  15    50    27.29
SMO 2015   07  26  15    55    26.83
SMO 2015   07  26  16    00    27.21
SMO 2015   07  26  16    05    26.44
SMO 2015   07  26  16    10    27.51
SMO 2015   07  26  16    15    27.17
SMO 2015   07  26  16    20    27.51
SMO 2015   07  26  16    25    27.47
SMO 2015   07  26  16    30    27.18
SMO 2015   07  26  16    35    27.31
SMO 2015   07  26  16    40    27.74
SMO 2015   07  26  16    45    27.37
SMO 2015   07  26  16    50    26.92
SMO 2015   07  26  16    55    27.28
SMO 2015   07  26  17    00    27.52
SMO 2015   07  26  17    05    27.13
SMO 2015   07  26  17    10    27.10
SMO 2015   07  26  17    15    27.21
SMO 2015   07  26  17    20    27.44
SMO 2015   07  26  17    25    27.93
SMO 2015   07  26  17    30    28.28
SMO 2015   07  26  17    35    27.69
SMO 2015   07  26  17    40    28.44
SMO 2015   07  26  17    45    28.17
SMO 2015   07  26  17    50    28.25
SMO 2015   07  26  17    55    28.63
SMO 2015   07  26  18    00    26.55
SMO 2015   07  26  18    05    26.63
SMO 2015   07  26  18    10    27.48
SMO 2015   07  26  18    15    27.95
SMO 2015   07  26  18    20    27.59
SMO 2015   07  26  18    25    27.72
SMO 2015   07  26  18    30    27.70
SMO 2015   07  26  18    35    28.18
SMO 2015   07  26  18    40    27.68
SMO 2015   07  26  18    45    27.89
SMO 2015   07  26  18    50    27.17
SMO 2015   07  26  18    55    27.31
SMO 2015   07  26  19    00    26.21
SMO 2015   07  26  19    05    27.91
SMO 2015   07  26  19    10    28.36
SMO 2015   07  26  19    15    27.71
SMO 2015   07  26  19    20    27.87
SMO 2015   07  26  19    25    27.67
SMO 2015   07  26  19    30    27.79
SMO 2015   07  26  19    35    28.35
SMO 2015   07  26  19    40    28.04
SMO 2015   07  26  19    45    27.75
SMO 2015   07  26  19    50    28.31
SMO 2015   07  26  19    55    28.57
SMO 2015   07  26  20    00    28.43
SMO 2015   07  26  20    05    27.41
SMO 2015   07  26  20    10    28.73
SMO 2015   07  26  20    15    28.28
SMO 2015   07  26  20    25    27.91
SMO 2015   07  26  20    30    27.95
SMO 2015   07  26  20    35    27.80
SMO 2015   07  26  20    40    26.74
SMO 2015   07  26  20    45    27.64
SMO 2015   07  26  20    50    27.13
SMO 2015   07  26  20    55    28.22
SMO 2015   07  26  21    00    27.13
SMO 2015   07  26  21    05    27.01
SMO 2015   07  26  21    10    27.24
SMO 2015   07  26  21    15    27.25
SMO 2015   07  26  21    20    27.86
SMO 2015   07  26  21    25    27.60
SMO 2015   07  26  21    30    27.72
SMO 2015   07  26  21    35    26.94
SMO 2015   07  26  21    40    27.13
SMO 2015   07  26  21    45    27.95
SMO 2015   07  26  21    50    27.21
SMO 2015   07  26  21    55    27.78
SMO 2015   07  26  22    00    26.58
SMO 2015   07  26  22    05    26.96
SMO 2015   07  26  22    10    27.67
SMO 2015   07  26  22    15    26.91
SMO 2015   07  26  22    20    26.32
SMO 2015   07  26  22    25    26.23
SMO 2015   07  26  22    30    27.01
SMO 2015   07  26  22    35    26.70
SMO 2015   07  26  22    40    26.97
SMO 2015   07  26  22    45    26.93
SMO 2015   07  26  22    50    26.45
SMO 2015   07  26  22    55    27.00
SMO 2015   07  26  23    00    26.79
SMO 2015   07  26  23    05    26.88
SMO 2015   07  26  23    10    27.02
SMO 2015   07  26  23    15    26.45
SMO 2015   07  26  23    20    26.64
SMO 2015   07  26  23    25    26.83
SMO 2015   07  26  23    30    26.50
SMO 2015   07  26  23    35    25.70
SMO 2015   07  26  23    40    26.37
SMO 2015   07  26  23    45    25.64
SMO 2015   07  26  23    50    24.94
SMO 2015   07  26  23    55    26.53
SMO 2015   07  27  00    00    26.11
SMO 2015   07  27  00    05    26.13
SMO 2015   07  27  00    10    25.08
SMO 2015   07  27  00    15    26.30
SMO 2015   07  27  00    20    26.80
SMO 2015   07  27  00    25    26.21
SMO 2015   07  27  00    30    26.42
SMO 2015   07  27  00    35    25.65
SMO 2015   07  27  00    40    25.37
SMO 2015   07  27  00    45    25.45
SMO 2015   07  27  00    50    25.40
SMO 2015   07  27  00    55    25.62
SMO 2015   07  27  01    00    25.81
SMO 2015   07  27  01    05    25.46
SMO 2015   07  27  01    10    25.57
SMO 2015   07  27  01    15    25.79
SMO 2015   07  27  01    20    24.45
SMO 2015   07  27  01    25    26.12
SMO 2015   07  27  01    30    25.38
SMO 2015   07  27  01    35    24.50
SMO 2015   07  27  01    40    25.97
SMO 2015   07  27  01    45    25.06
SMO 2015   07  27  01    50    25.52
SMO 2015   07  27  01    55    25.64
SMO 2015   07  27  02    00    25.73
SMO 2015   07  27  02    05    25.67
SMO 2015   07  27  02    10    25.76
SMO 2015   07  27  02    15    25.52
SMO 2015   07  27  02    20    25.70
SMO 2015   07  27  02    25    26.50
SMO 2015   07  27  02    30    24.96
SMO 2015   07  27  02    35    25.89
SMO 2015   07  27  02    40    25.98
SMO 2015   07  27  02    45    25.79
SMO 2015   07  27  02    50    26.78
SMO 2015   07  27  02    55    25.04
SMO 2015   07  27  03    00    25.22
SMO 2015   07  27  03    05    25.22
SMO 2015   07  27  03    10    25.90
SMO 2015   07  27  03    15    25.44
SMO 2015   07  27  03    20    25.60
SMO 2015   07  27  03    25    26.23
SMO 2015   07  27  03    30    24.33
SMO 2015   07  27  03    35    24.98
SMO 2015   07  27  03    40    25.73
SMO 2015   07  27  03    45    25.35
SMO 2015   07  27  03    50    25.29
SMO 2015   07  27  03    55    26.07
SMO 2015   07  27  04    00    25.30
SMO 2015   07  27  04    05    25.34
SMO 2015   07  27  04    10    25.16
SMO 2015   07  27  04    15    26.01
SMO 2015   07  27  04    20    24.92
SMO 2015   07  27  04    25    24.81
SMO 2015   07  27  04    30    25.19
SMO 2015   07  27  04    35    25.87
SMO 2015   07  27  04    40    25.05
SMO 2015   07  27  04    45    24.88
SMO 2015   07  27  04    50    25.70
SMO 2015   07  27  04    55    25.22
SMO 2015   07  27  05    00    24.59
SMO 2015   07  27  05    05    25.20
SMO 2015   07  27  05    10    26.00
SMO 2015   07  27  05    15    25.80
SMO 2015   07  27  05    20    26.62
SMO 2015   07  27  05    25    26.16
SMO 2015   07  27  05    30    25.86
SMO 2015   07  27  05    35    25.64
SMO 2015   07  27  05    40    26.04
SMO 2015   07  27  05    45    25.32
SMO 2015   07  27  05    50    26.11
SMO 2015   07  27  05    55    25.74
SMO 2015   07  27  06    00    25.36
SMO 2015   07  27  06    05    25.29
SMO 2015   07  27  06    10    24.95
SMO 2015   07  27  06    15    25.37
SMO 2015   07  27  06    20    24.85
SMO 2015   07  27  06    25    25.94
SMO 2015   07  27  06    30    25.82
SMO 2015   07  27  06    35    25.59
SMO 2015   07  27  06    40    24.84
SMO 2015   07  27  06    45    24.73
SMO 2015   07  27  06    50    24.48
SMO 2015   07  27  06    55    24.85
SMO 2015   07  27  07    00    25.60
SMO 2015   07  27  07    05    24.97
SMO 2015   07  27  07    10    25.72
SMO 2015   07  27  07    15    25.21
SMO 2015   07  27  07    20    24.92
SMO 2015   07  27  07    25    25.36
SMO 2015   07  27  07    30    25.40
SMO 2015   07  27  07    35    24.97
SMO 2015   07  27  07    40    26.11
SMO 2015   07  27  07    45    25.88
SMO 2015   07  27  07    50    25.17
SMO 2015   07  27  07    55    24.67
SMO 2015   07  27  08    00    25.52
SMO 2015   07  27  08    05    25.56
SMO 2015   07  27  08    10    26.18
SMO 2015   07  27  08    15    25.88
SMO 2015   07  27  08    20    25.42
SMO 2015   07  27  08    25    25.41
SMO 2015   07  27  08    30    25.30
SMO 2015   07  27  08    35    25.42
SMO 2015   07  27  08    40    25.94
SMO 2015   07  27  08    45    25.52
SMO 2015   07  27  08    50    25.88
SMO 2015   07  27  08    55    25.46
SMO 2015   07  27  09    00    26.16
SMO 2015   07  27  09    05    25.79
SMO 2015   07  27  09    10    25.80
SMO 2015   07  27  09    15    25.51
SMO 2015   07  27  09    20    25.61
SMO 2015   07  27  09    25    25.95
SMO 2015   07  27  09    30    26.57
SMO 2015   07  27  09    35    26.07
SMO 2015   07  27  09    40    25.03
SMO 2015   07  27  09    45    26.07
SMO 2015   07  27  09    50    25.68
SMO 2015   07  27  09    55    25.12
SMO 2015   07  27  10    00    25.03
SMO 2015   07  27  10    05    25.06
SMO 2015   07  27  10    10    25.30
SMO 2015   07  27  10    15    25.29
SMO 2015   07  27  10    20    25.72
SMO 2015   07  27  10    25    25.45
SMO 2015   07  27  10    30    25.33
SMO 2015   07  27  10    35    25.53
SMO 2015   07  27  10    40    25.85
SMO 2015   07  27  10    45    26.04
SMO 2015   07  27  10    50    26.30
SMO 2015   07  27  10    55    26.49
SMO 2015   07  27  11    00    24.89
SMO 2015   07  27  11    05    25.02
SMO 2015   07  27  11    10    25.97
SMO 2015   07  27  11    15    26.16
SMO 2015   07  27  11    20    25.12
SMO 2015   07  27  11    25    26.15
SMO 2015   07  27  11    30    26.06
SMO 2015   07  27  11    35    25.63
SMO 2015   07  27  11    40    26.10
SMO 2015   07  27  11    45    25.95
SMO 2015   07  27  11    50    25.47
SMO 2015   07  27  11    55    25.03
SMO 2015   07  27  12    00    25.58
SMO 2015   07  27  12    05    26.01
SMO 2015   07  27  12    10    26.36
SMO 2015   07  27  12    15    25.96
SMO 2015   07  27  12    20    26.16
SMO 2015   07  27  12    25    26.50
SMO 2015   07  27  12    30    26.13
SMO 2015   07  27  12    35    27.01
SMO 2015   07  27  12    40    26.25
SMO 2015   07  27  12    45    25.79
SMO 2015   07  27  12    50    26.61
SMO 2015   07  27  12    55    26.38
SMO 2015   07  27  13    00    26.49
SMO 2015   07  27  13    05    26.25
SMO 2015   07  27  13    10    26.16
SMO 2015   07  27  13    15    26.67
SMO 2015   07  27  13    20    27.26
SMO 2015   07  27  13    25    26.66
SMO 2015   07  27  13    30    26.41
SMO 2015   07  27  13    35    26.16
SMO 2015   07  27  13    40    26.05
SMO 2015   07  27  13    45    26.28
SMO 2015   07  27  13    50    26.39
SMO 2015   07  27  13    55    25.84
SMO 2015   07  27  14    00    25.72
SMO 2015   07  27  14    05    26.20
SMO 2015   07  27  14    10    26.44
SMO 2015   07  27  14    15    25.66
SMO 2015   07  27  14    20    26.34
SMO 2015   07  27  14    25    26.36
SMO 2015   07  27  14    30    25.95
SMO 2015   07  27  14    35    26.39
SMO 2015   07  27  14    40    25.86
SMO 2015   07  27  14    45    26.97
SMO 2015   07  27  14    50    25.93
SMO 2015   07  27  14    55    26.87
SMO 2015   07  27  15    00    26.37
SMO 2015   07  27  15    05    26.90
SMO 2015   07  27  15    10    26.75
SMO 2015   07  27  15    15    26.53
SMO 2015   07  27  15    20    26.76
SMO 2015   07  27  15    25    26.92
SMO 2015   07  27  15    30    26.53
SMO 2015   07  27  15    35    27.27
SMO 2015   07  27  15    40    26.92
SMO 2015   07  27  15    45    26.89
SMO 2015   07  27  15    50    26.59
SMO 2015   07  27  15    55    26.93
SMO 2015   07  27  16    00    26.60
SMO 2015   07  27  16    05    26.89
SMO 2015   07  27  16    10    26.96
SMO 2015   07  27  16    15    26.40
SMO 2015   07  27  16    20    26.57
SMO 2015   07  27  16    25    26.95
SMO 2015   07  27  16    30    26.58
SMO 2015   07  27  16    35    26.84
SMO 2015   07  27  16    40    27.40
SMO 2015   07  27  16    45    26.22
SMO 2015   07  27  16    50    26.82
SMO 2015   07  27  16    55    26.86
SMO 2015   07  27  17    00    26.32
SMO 2015   07  27  17    05    27.23
SMO 2015   07  27  17    10    26.87
SMO 2015   07  27  17    15    27.27
SMO 2015   07  27  17    20    26.48
SMO 2015   07  27  17    25    27.40
SMO 2015   07  27  17    30    27.86
SMO 2015   07  27  17    35    27.23
SMO 2015   07  27  17    40    26.81
SMO 2015   07  27  17    45    27.07
SMO 2015   07  27  17    50    27.16
SMO 2015   07  27  17    55    27.19
SMO 2015   07  27  18    00    27.77
SMO 2015   07  27  18    05    26.89
SMO 2015   07  27  18    10    26.96
SMO 2015   07  27  18    15    27.69
SMO 2015   07  27  18    20    27.25
SMO 2015   07  27  18    25    27.14
SMO 2015   07  27  18    30    27.27
SMO 2015   07  27  18    35    26.37
SMO 2015   07  27  18    40    27.62
SMO 2015   07  27  18    45    26.97
SMO 2015   07  27  18    50    27.44
SMO 2015   07  27  18    55    27.52
SMO 2015   07  27  19    00    26.88
SMO 2015   07  27  19    05    27.16
SMO 2015   07  27  19    10    27.64
SMO 2015   07  27  19    15    27.47
SMO 2015   07  27  19    20    27.54
SMO 2015   07  27  19    25    26.75
SMO 2015   07  27  19    30    27.14
SMO 2015   07  27  19    35    27.67
SMO 2015   07  27  19    40    27.09
SMO 2015   07  27  19    45    27.50
SMO 2015   07  27  19    50    27.90
SMO 2015   07  27  19    55    26.17
SMO 2015   07  27  20    00    27.48
SMO 2015   07  27  20    05    27.07
SMO 2015   07  27  20    10    28.02
SMO 2015   07  27  20    15    26.80
SMO 2015   07  27  20    20    27.57
SMO 2015   07  27  20    25    26.97
SMO 2015   07  27  20    30    26.60
SMO 2015   07  27  20    35    27.12
SMO 2015   07  27  20    40    26.95
SMO 2015   07  27  20    45    27.12
SMO 2015   07  27  20    50    27.13
SMO 2015   07  27  20    55    26.52
SMO 2015   07  27  21    00    26.51
SMO 2015   07  27  21    05    26.87
SMO 2015   07  27  21    10    26.76
SMO 2015   07  27  21    15    27.00
SMO 2015   07  27  21    20    26.29
SMO 2015   07  27  21    25    26.44
SMO 2015   07  27  21    30    26.73
SMO 2015   07  27  21    35    26.59
SMO 2015   07  27  21    40    26.59
SMO 2015   07  27  21    45  9999.99
SMO 2015   07  27  21    50  9999.99
SMO 2015   07  27  21    55  9999.99
SMO 2015   07  27  22    00  9999.99
SMO 2015   07  27  22    05  9999.99
SMO 2015   07  27  22    10  9999.99
SMO 2015   07  27  22    15  9999.99
SMO 2015   07  27  22    20  9999.99
SMO 2015   07  27  22    25  9999.99
SMO 2015   07  27  22    30  9999.99
SMO 2015   07  27  22    35  9999.99
SMO 2015   07  27  22    40  9999.99
SMO 2015   07  27  22    45  9999.99
SMO 2015   07  27  22    50  9999.99
SMO 2015   07  27  22    55  9999.99
SMO 2015   07  27  23    00  9999.99
SMO 2015   07  27  23    05  9999.99
SMO 2015   07  27  23    10  9999.99
SMO 2015   07  27  23    15  9999.99
SMO 2015   07  27  23    20    27.15
SMO 2015   07  27  23    25    26.72
SMO 2015   07  27  23    30    25.82
SMO 2015   07  27  23    35    26.64
SMO 2015   07  27  23    40    26.36
SMO 2015   07  27  23    45    26.48
SMO 2015   07  27  23    50    26.26
SMO 2015   07  27  23    55    26.39
SMO 2015   07  28  00    00    25.03
SMO 2015   07  28  00    05    26.05
SMO 2015   07  28  00    10    26.55
SMO 2015   07  28  00    15    26.47
SMO 2015   07  28  00    20    25.89
SMO 2015   07  28  00    25    26.02
SMO 2015   07  28  00    30    26.18
SMO 2015   07  28  00    35    25.76
SMO 2015   07  28  00    40    25.90
SMO 2015   07  28  00    45    26.58
SMO 2015   07  28  00    50    26.26
SMO 2015   07  28  00    55    25.09
SMO 2015   07  28  01    00    25.46
SMO 2015   07  28  01    05    26.09
SMO 2015   07  28  01    10    25.62
SMO 2015   07  28  01    15    25.59
SMO 2015   07  28  01    20    25.90
SMO 2015   07  28  01    25    25.88
SMO 2015   07  28  01    30    26.18
SMO 2015   07  28  01    35    25.59
SMO 2015   07  28  01    40    25.41
SMO 2015   07  28  01    45    25.63
SMO 2015   07  28  01    50    25.37
SMO 2015   07  28  01    55    25.62
SMO 2015   07  28  02    00    25.30
SMO 2015   07  28  02    05    25.15
SMO 2015   07  28  02    10    24.98
SMO 2015   07  28  02    15    25.47
SMO 2015   07  28  02    20    25.53
SMO 2015   07  28  02    25    25.71
SMO 2015   07  28  02    30    25.68
SMO 2015   07  28  02    35    25.59
SMO 2015   07  28  02    40    25.75
SMO 2015   07  28  02    45    25.68
SMO 2015   07  28  02    50    25.14
SMO 2015   07  28  02    55    25.47
SMO 2015   07  28  03    00    25.05
SMO 2015   07  28  03    05    25.71
SMO 2015   07  28  03    10    25.43
SMO 2015   07  28  03    15    26.23
SMO 2015   07  28  03    20    24.90
SMO 2015   07  28  03    25    25.02
SMO 2015   07  28  03    30    25.38
SMO 2015   07  28  03    35    25.61
SMO 2015   07  28  03    40    25.74
SMO 2015   07  28  03    45    25.33
SMO 2015   07  28  03    50    25.59
SMO 2015   07  28  03    55    24.77
SMO 2015   07  28  04    00    25.02
SMO 2015   07  28  04    05    26.10
SMO 2015   07  28  04    10    25.30
SMO 2015   07  28  04    15    25.66
SMO 2015   07  28  04    25    25.34
SMO 2015   07  28  04    30    25.40
SMO 2015   07  28  04    35    25.95
SMO 2015   07  28  04    40    25.89
SMO 2015   07  28  04    45    25.68
SMO 2015   07  28  04    50    25.71
SMO 2015   07  28  04    55    25.51
SMO 2015   07  28  05    00    25.58
SMO 2015   07  28  05    05    25.81
SMO 2015   07  28  05    10    25.48
SMO 2015   07  28  05    15    26.07
SMO 2015   07  28  05    20    26.07
SMO 2015   07  28  05    25    25.17
SMO 2015   07  28  05    30    26.30
SMO 2015   07  28  05    35    25.97
SMO 2015   07  28  05    40    25.55
SMO 2015   07  28  05    45    26.46
SMO 2015   07  28  05    50    25.48
SMO 2015   07  28  05    55    25.74
SMO 2015   07  28  06    00    25.48
SMO 2015   07  28  06    05    26.33
SMO 2015   07  28  06    10    26.55
SMO 2015   07  28  06    15    26.08
SMO 2015   07  28  06    20    25.44
SMO 2015   07  28  06    25    26.05
SMO 2015   07  28  06    30    26.05
SMO 2015   07  28  06    35    26.13
SMO 2015   07  28  06    40    26.45
SMO 2015   07  28  06    45    26.78
SMO 2015   07  28  06    50    25.73
SMO 2015   07  28  06    55    26.61
SMO 2015   07  28  07    00    25.99
SMO 2015   07  28  07    05    26.68
SMO 2015   07  28  07    10    25.32
SMO 2015   07  28  07    15    25.35
SMO 2015   07  28  07    20    26.02
SMO 2015   07  28  07    25    26.00
SMO 2015   07  28  07    30    27.28
SMO 2015   07  28  07    35    25.81
SMO 2015   07  28  07    40    25.85
SMO 2015   07  28  07    45    25.65
SMO 2015   07  28  07    50    26.73
SMO 2015   07  28  07    55    25.71
