These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  MIN  O3(PPB)
SMO 2015   01  27  16    10    17.32
SMO 2015   01  27  16    15    15.65
SMO 2015   01  27  16    20    16.72
SMO 2015   01  27  16    25    17.76
SMO 2015   01  27  16    30    17.92
SMO 2015   01  27  16    35    17.92
SMO 2015   01  27  16    40    17.10
SMO 2015   01  27  16    45    17.29
SMO 2015   01  27  16    50    16.67
SMO 2015   01  27  16    55    17.28
SMO 2015   01  27  17    00    16.62
SMO 2015   01  27  17    05    16.18
SMO 2015   01  27  17    10    16.40
SMO 2015   01  27  17    15    17.50
SMO 2015   01  27  17    20    16.74
SMO 2015   01  27  17    25    17.63
SMO 2015   01  27  17    30    17.52
SMO 2015   01  27  17    35    17.70
SMO 2015   01  27  17    40    16.35
SMO 2015   01  27  17    45    17.09
SMO 2015   01  27  17    50    17.56
SMO 2015   01  27  17    55    17.87
SMO 2015   01  27  18    00    17.37
SMO 2015   01  27  18    05    17.74
SMO 2015   01  27  18    10    17.92
SMO 2015   01  27  18    15    17.23
SMO 2015   01  27  18    20    16.99
SMO 2015   01  27  18    25    16.88
SMO 2015   01  27  18    30    16.72
SMO 2015   01  27  18    35    17.46
SMO 2015   01  27  18    40    17.32
SMO 2015   01  27  18    45    16.93
SMO 2015   01  27  18    50    17.79
SMO 2015   01  27  18    55    17.67
SMO 2015   01  27  19    05    16.39
SMO 2015   01  27  19    10    17.04
SMO 2015   01  27  19    15    18.11
SMO 2015   01  27  19    20    17.44
SMO 2015   01  27  19    25    17.66
SMO 2015   01  27  19    30    18.18
SMO 2015   01  27  19    35    17.51
SMO 2015   01  27  19    40    17.51
SMO 2015   01  27  19    45    17.75
SMO 2015   01  27  19    50    18.13
SMO 2015   01  27  19    55    17.86
SMO 2015   01  27  20    00    18.49
SMO 2015   01  27  20    05    17.14
SMO 2015   01  27  20    10    18.10
SMO 2015   01  27  20    15    18.00
SMO 2015   01  27  20    20    17.56
SMO 2015   01  27  20    25    17.76
SMO 2015   01  27  20    30    17.67
SMO 2015   01  27  20    35    18.48
SMO 2015   01  27  20    40    18.10
SMO 2015   01  27  20    45    17.78
SMO 2015   01  27  20    50    17.93
SMO 2015   01  27  20    55    17.35
SMO 2015   01  27  21    00    17.70
SMO 2015   01  27  21    05    17.35
SMO 2015   01  27  21    10    17.60
SMO 2015   01  27  21    15    17.85
SMO 2015   01  27  21    20    17.59
SMO 2015   01  27  21    25    17.85
SMO 2015   01  27  21    30    17.48
SMO 2015   01  27  21    35    17.64
SMO 2015   01  27  21    40    17.66
SMO 2015   01  27  21    45    17.56
SMO 2015   01  27  21    50    18.26
SMO 2015   01  27  21    55    17.85
SMO 2015   01  27  22    00    17.69
SMO 2015   01  27  22    05    18.06
SMO 2015   01  27  22    10    17.58
SMO 2015   01  27  22    15    18.66
SMO 2015   01  27  22    20    17.99
SMO 2015   01  27  22    25    17.17
SMO 2015   01  27  22    30    17.54
SMO 2015   01  27  22    35    17.88
SMO 2015   01  27  22    40    18.39
SMO 2015   01  27  22    45    17.98
SMO 2015   01  27  22    50    18.06
SMO 2015   01  27  22    55    17.69
SMO 2015   01  27  23    00    17.55
SMO 2015   01  27  23    05    17.97
SMO 2015   01  27  23    10    17.85
SMO 2015   01  27  23    15    18.18
SMO 2015   01  27  23    20    17.43
SMO 2015   01  27  23    25    17.83
SMO 2015   01  27  23    30    18.03
SMO 2015   01  27  23    35    17.27
SMO 2015   01  27  23    40    17.12
SMO 2015   01  27  23    45    17.92
SMO 2015   01  27  23    50    17.83
SMO 2015   01  27  23    55    17.54
SMO 2015   01  28  00    00    17.69
SMO 2015   01  28  00    05    17.76
SMO 2015   01  28  00    10    17.42
SMO 2015   01  28  00    15    18.19
SMO 2015   01  28  00    20    16.97
SMO 2015   01  28  00    25    17.74
SMO 2015   01  28  00    30    17.42
SMO 2015   01  28  00    35    17.86
SMO 2015   01  28  00    40    16.86
SMO 2015   01  28  00    45    16.95
SMO 2015   01  28  00    50    17.74
SMO 2015   01  28  00    55    17.74
SMO 2015   01  28  01    00    17.52
SMO 2015   01  28  01    05    17.53
SMO 2015   01  28  01    10    17.88
SMO 2015   01  28  01    15    17.30
SMO 2015   01  28  01    20    17.80
SMO 2015   01  28  01    25    17.57
SMO 2015   01  28  01    30    18.17
SMO 2015   01  28  01    35    17.35
SMO 2015   01  28  01    40    17.44
SMO 2015   01  28  01    45    17.32
SMO 2015   01  28  01    50    18.07
SMO 2015   01  28  01    55    17.74
SMO 2015   01  28  02    00    18.57
SMO 2015   01  28  02    05    17.20
SMO 2015   01  28  02    10    17.29
SMO 2015   01  28  02    15    17.53
SMO 2015   01  28  02    20    17.99
SMO 2015   01  28  02    25    17.69
SMO 2015   01  28  02    30    17.73
SMO 2015   01  28  02    35    17.71
SMO 2015   01  28  02    40    17.49
SMO 2015   01  28  02    45    17.82
SMO 2015   01  28  02    50    17.68
SMO 2015   01  28  02    55    18.00
SMO 2015   01  28  03    00    18.02
SMO 2015   01  28  03    05    17.72
SMO 2015   01  28  03    10    17.06
SMO 2015   01  28  03    15    18.00
SMO 2015   01  28  03    20    17.97
SMO 2015   01  28  03    25    17.85
SMO 2015   01  28  03    30    18.20
SMO 2015   01  28  03    35    17.14
SMO 2015   01  28  03    40    17.31
SMO 2015   01  28  03    45    17.68
SMO 2015   01  28  03    50    17.89
SMO 2015   01  28  03    55    17.88
SMO 2015   01  28  04    00    17.48
SMO 2015   01  28  04    05    18.55
SMO 2015   01  28  04    10    17.67
SMO 2015   01  28  04    15    17.59
SMO 2015   01  28  04    20    17.49
SMO 2015   01  28  04    30    18.33
SMO 2015   01  28  04    35    18.59
SMO 2015   01  28  04    40    18.15
SMO 2015   01  28  04    45    17.77
SMO 2015   01  28  04    50    17.98
SMO 2015   01  28  04    55    18.55
SMO 2015   01  28  05    00    18.60
SMO 2015   01  28  05    05    18.55
SMO 2015   01  28  05    10    18.19
SMO 2015   01  28  05    15    18.11
SMO 2015   01  28  05    20    17.89
SMO 2015   01  28  05    25    18.61
SMO 2015   01  28  05    30    18.74
SMO 2015   01  28  05    35    18.56
SMO 2015   01  28  05    40    18.30
SMO 2015   01  28  05    45    18.27
SMO 2015   01  28  05    50    17.41
SMO 2015   01  28  05    55    18.83
SMO 2015   01  28  06    00    17.69
SMO 2015   01  28  06    05    19.14
SMO 2015   01  28  06    10    17.98
SMO 2015   01  28  06    15    17.47
SMO 2015   01  28  06    20    18.71
SMO 2015   01  28  06    25    18.30
SMO 2015   01  28  06    30    18.83
SMO 2015   01  28  06    35    18.30
SMO 2015   01  28  06    40    18.17
SMO 2015   01  28  06    45    17.61
SMO 2015   01  28  06    50    18.42
SMO 2015   01  28  06    55    18.96
SMO 2015   01  28  07    00    19.27
SMO 2015   01  28  07    05    19.81
SMO 2015   01  28  07    10    17.28
SMO 2015   01  28  07    15    18.78
SMO 2015   01  28  07    20    18.92
SMO 2015   01  28  07    25    18.39
SMO 2015   01  28  07    30    19.78
SMO 2015   01  28  07    35    18.58
SMO 2015   01  28  07    40    19.01
SMO 2015   01  28  07    45    18.21
SMO 2015   01  28  07    50    18.76
SMO 2015   01  28  07    55    18.70
SMO 2015   01  28  08    00    19.13
SMO 2015   01  28  08    05    19.21
SMO 2015   01  28  08    10    18.43
SMO 2015   01  28  08    15    18.58
SMO 2015   01  28  08    20    18.41
SMO 2015   01  28  08    25    19.38
SMO 2015   01  28  08    30    18.84
SMO 2015   01  28  08    35    18.40
SMO 2015   01  28  08    40    18.65
SMO 2015   01  28  08    45    18.63
SMO 2015   01  28  08    50    18.15
SMO 2015   01  28  08    55    19.38
SMO 2015   01  28  09    00    18.41
SMO 2015   01  28  09    05    19.13
SMO 2015   01  28  09    10    18.49
SMO 2015   01  28  09    15    17.26
SMO 2015   01  28  09    20    18.06
SMO 2015   01  28  09    25    18.54
SMO 2015   01  28  09    30    18.76
SMO 2015   01  28  09    35    18.72
SMO 2015   01  28  09    40    18.63
SMO 2015   01  28  09    45    18.14
SMO 2015   01  28  09    50    17.93
SMO 2015   01  28  09    55    18.80
SMO 2015   01  28  10    00    18.90
SMO 2015   01  28  10    05    18.65
SMO 2015   01  28  10    10    17.85
SMO 2015   01  28  10    15    17.47
SMO 2015   01  28  10    20    18.93
SMO 2015   01  28  10    25    18.21
SMO 2015   01  28  10    30    18.78
SMO 2015   01  28  10    35    18.31
SMO 2015   01  28  10    40    17.92
SMO 2015   01  28  10    45    18.02
SMO 2015   01  28  10    50    18.91
SMO 2015   01  28  10    55    18.12
SMO 2015   01  28  11    00    18.17
SMO 2015   01  28  11    05    18.22
SMO 2015   01  28  11    10    18.02
SMO 2015   01  28  11    15    17.91
SMO 2015   01  28  11    20    18.31
SMO 2015   01  28  11    25    18.32
SMO 2015   01  28  11    30    18.66
SMO 2015   01  28  11    35    17.63
SMO 2015   01  28  11    40    17.63
SMO 2015   01  28  11    45    17.28
SMO 2015   01  28  11    50    18.43
SMO 2015   01  28  11    55    17.89
SMO 2015   01  28  12    00    18.50
SMO 2015   01  28  12    05    18.00
SMO 2015   01  28  12    10    16.97
SMO 2015   01  28  12    15    17.58
SMO 2015   01  28  12    20    18.34
SMO 2015   01  28  12    25    18.40
SMO 2015   01  28  12    30    18.34
SMO 2015   01  28  12    35    18.34
SMO 2015   01  28  12    40    17.03
SMO 2015   01  28  12    45    17.37
SMO 2015   01  28  12    50    18.23
SMO 2015   01  28  12    55    17.96
SMO 2015   01  28  13    00    18.31
SMO 2015   01  28  13    05    17.33
SMO 2015   01  28  13    10    17.60
SMO 2015   01  28  13    15    17.08
SMO 2015   01  28  13    20    18.26
SMO 2015   01  28  13    25    18.32
SMO 2015   01  28  13    30    17.19
SMO 2015   01  28  13    35    17.48
SMO 2015   01  28  13    40    18.32
SMO 2015   01  28  13    45    17.16
SMO 2015   01  28  13    50    18.20
SMO 2015   01  28  13    55    18.00
SMO 2015   01  28  14    00    18.09
SMO 2015   01  28  14    05    17.66
SMO 2015   01  28  14    10    16.95
SMO 2015   01  28  14    15    17.78
SMO 2015   01  28  14    20    18.00
SMO 2015   01  28  14    25    17.74
SMO 2015   01  28  14    30    18.26
SMO 2015   01  28  14    35    17.33
SMO 2015   01  28  14    40    17.20
SMO 2015   01  28  14    45    17.65
SMO 2015   01  28  14    50    17.09
SMO 2015   01  28  14    55    17.96
SMO 2015   01  28  15    00    17.53
SMO 2015   01  28  15    05    17.04
SMO 2015   01  28  15    10    17.42
SMO 2015   01  28  15    15    18.02
SMO 2015   01  28  15    20    18.50
SMO 2015   01  28  15    25    17.71
SMO 2015   01  28  15    30    16.64
SMO 2015   01  28  15    35    16.99
SMO 2015   01  28  15    40    18.40
SMO 2015   01  28  15    45    17.97
SMO 2015   01  28  15    50    17.53
SMO 2015   01  28  15    55    17.17
SMO 2015   01  28  16    00    17.19
SMO 2015   01  28  16    05    17.31
SMO 2015   01  28  16    10    18.04
SMO 2015   01  28  16    15    17.42
SMO 2015   01  28  16    20    17.83
SMO 2015   01  28  16    25    17.03
SMO 2015   01  28  16    30    17.04
SMO 2015   01  28  16    35    17.22
SMO 2015   01  28  16    40    17.64
SMO 2015   01  28  16    45    17.63
SMO 2015   01  28  16    50    18.13
SMO 2015   01  28  16    55    17.01
SMO 2015   01  28  17    00    16.83
SMO 2015   01  28  17    05    17.16
SMO 2015   01  28  17    10    17.58
SMO 2015   01  28  17    15    18.08
SMO 2015   01  28  17    20    17.03
SMO 2015   01  28  17    25    16.95
SMO 2015   01  28  17    30    16.58
SMO 2015   01  28  17    35    17.54
SMO 2015   01  28  17    40    17.40
SMO 2015   01  28  17    45    17.28
SMO 2015   01  28  17    50    17.55
SMO 2015   01  28  17    55    16.92
SMO 2015   01  28  18    00    16.99
SMO 2015   01  28  18    05    17.35
SMO 2015   01  28  18    10    17.51
SMO 2015   01  28  18    15    17.06
SMO 2015   01  28  18    20    18.03
SMO 2015   01  28  18    25    16.71
SMO 2015   01  28  18    30    17.02
SMO 2015   01  28  18    35    17.51
SMO 2015   01  28  18    40    17.53
SMO 2015   01  28  18    45    17.70
SMO 2015   01  28  18    50    17.19
SMO 2015   01  28  18    55    17.08
SMO 2015   01  28  19    00    16.82
SMO 2015   01  28  19    05    17.43
SMO 2015   01  28  19    10    17.61
SMO 2015   01  28  19    15    18.19
SMO 2015   01  28  19    20    16.93
SMO 2015   01  28  19    25    17.58
SMO 2015   01  28  19    30    15.82
SMO 2015   01  28  19    35    17.75
SMO 2015   01  28  19    40    17.80
SMO 2015   01  28  19    45    18.51
SMO 2015   01  28  19    50    17.29
SMO 2015   01  28  19    55    18.12
SMO 2015   01  28  20    00    17.43
SMO 2015   01  28  20    05    16.22
SMO 2015   01  28  20    10    18.09
SMO 2015   01  28  20    15    18.01
SMO 2015   01  28  20    20    16.04
SMO 2015   01  28  20    25    18.59
SMO 2015   01  28  20    30    17.22
SMO 2015   01  28  20    35    17.50
SMO 2015   01  28  20    45    16.10
SMO 2015   01  28  20    50    16.00
SMO 2015   01  28  20    55    17.27
SMO 2015   01  28  21    00    16.41
SMO 2015   01  28  21    05    17.13
SMO 2015   01  28  21    10    17.10
SMO 2015   01  28  21    15    15.87
SMO 2015   01  28  21    20    15.53
SMO 2015   01  28  21    25    17.03
SMO 2015   01  28  21    30    16.71
SMO 2015   01  28  21    35    17.12
SMO 2015   01  28  21    40    17.06
SMO 2015   01  28  21    45    15.39
SMO 2015   01  28  21    50    15.53
SMO 2015   01  28  21    55    16.88
SMO 2015   01  28  22    00    17.22
SMO 2015   01  28  22    05    17.07
SMO 2015   01  28  22    10    16.55
SMO 2015   01  28  22    15    15.77
SMO 2015   01  28  22    20    15.48
SMO 2015   01  28  22    25    17.08
SMO 2015   01  28  22    30    16.87
SMO 2015   01  28  22    35    16.15
SMO 2015   01  28  22    40    16.44
SMO 2015   01  28  22    45    16.83
SMO 2015   01  28  22    50    15.14
SMO 2015   01  28  22    55    15.05
SMO 2015   01  28  23    00    16.35
SMO 2015   01  28  23    05    15.71
SMO 2015   01  28  23    10    16.17
SMO 2015   01  28  23    15    15.17
SMO 2015   01  28  23    20    16.12
SMO 2015   01  28  23    25    15.01
SMO 2015   01  28  23    30    15.69
SMO 2015   01  28  23    35    14.31
SMO 2015   01  28  23    40    14.54
SMO 2015   01  28  23    45    13.64
SMO 2015   01  28  23    50    14.67
SMO 2015   01  28  23    55    14.36
SMO 2015   01  29  00    00    14.60
SMO 2015   01  29  00    05    14.00
SMO 2015   01  29  00    10    14.25
SMO 2015   01  29  00    15    13.72
SMO 2015   01  29  00    20    14.17
SMO 2015   01  29  00    25    13.15
SMO 2015   01  29  00    30    14.28
SMO 2015   01  29  00    35    14.09
SMO 2015   01  29  00    40    15.12
SMO 2015   01  29  00    45    13.50
SMO 2015   01  29  00    50    13.47
SMO 2015   01  29  00    55    13.64
SMO 2015   01  29  01    00    13.98
SMO 2015   01  29  01    05    14.36
SMO 2015   01  29  01    10    13.72
SMO 2015   01  29  01    15    14.26
SMO 2015   01  29  01    20    13.78
SMO 2015   01  29  01    25    15.32
SMO 2015   01  29  01    30    12.91
SMO 2015   01  29  01    35    14.58
SMO 2015   01  29  01    40    14.25
SMO 2015   01  29  01    45    14.60
SMO 2015   01  29  01    50    14.31
SMO 2015   01  29  01    55    12.50
SMO 2015   01  29  02    00    14.58
SMO 2015   01  29  02    05    13.95
SMO 2015   01  29  02    10    15.11
SMO 2015   01  29  02    15    15.72
SMO 2015   01  29  02    20    14.49
SMO 2015   01  29  02    25    15.18
SMO 2015   01  29  02    30    13.60
SMO 2015   01  29  02    35    13.38
SMO 2015   01  29  02    40    14.71
SMO 2015   01  29  02    45    15.49
SMO 2015   01  29  02    50    14.33
SMO 2015   01  29  02    55    15.00
SMO 2015   01  29  03    00    15.01
SMO 2015   01  29  03    05    13.59
SMO 2015   01  29  03    10    13.74
SMO 2015   01  29  03    15    14.53
SMO 2015   01  29  03    20    15.85
SMO 2015   01  29  03    25    13.99
SMO 2015   01  29  03    30    14.53
SMO 2015   01  29  03    35    15.84
SMO 2015   01  29  03    40    14.95
SMO 2015   01  29  03    45    15.15
SMO 2015   01  29  03    50    16.47
SMO 2015   01  29  03    55    15.00
SMO 2015   01  29  04    00    14.47
SMO 2015   01  29  04    05    14.82
SMO 2015   01  29  04    10    15.19
SMO 2015   01  29  04    15    14.53
SMO 2015   01  29  04    20    13.95
SMO 2015   01  29  04    25    15.24
SMO 2015   01  29  04    30    15.45
SMO 2015   01  29  04    35    14.05
SMO 2015   01  29  04    40    14.13
SMO 2015   01  29  04    45    15.42
SMO 2015   01  29  04    50    15.56
SMO 2015   01  29  04    55    15.27
SMO 2015   01  29  05    00    15.90
SMO 2015   01  29  05    05    14.71
SMO 2015   01  29  05    10    14.15
SMO 2015   01  29  05    15    15.05
SMO 2015   01  29  05    20    16.14
SMO 2015   01  29  05    25    16.22
SMO 2015   01  29  05    30    14.06
SMO 2015   01  29  05    35    13.37
SMO 2015   01  29  05    40    15.99
SMO 2015   01  29  05    45    15.29
SMO 2015   01  29  05    50    15.79
SMO 2015   01  29  05    55    15.16
SMO 2015   01  29  06    00    15.43
SMO 2015   01  29  06    05    16.39
SMO 2015   01  29  06    10    15.84
SMO 2015   01  29  06    15    14.82
SMO 2015   01  29  06    20    15.44
SMO 2015   01  29  06    25    15.90
SMO 2015   01  29  06    30    16.08
SMO 2015   01  29  06    35    15.59
SMO 2015   01  29  06    40    14.97
SMO 2015   01  29  06    45    15.84
SMO 2015   01  29  06    50    15.86
SMO 2015   01  29  06    55    16.03
SMO 2015   01  29  07    00    15.80
SMO 2015   01  29  07    05    16.14
SMO 2015   01  29  07    10    16.01
SMO 2015   01  29  07    15    15.46
SMO 2015   01  29  07    20    15.86
SMO 2015   01  29  07    25    16.01
SMO 2015   01  29  07    30    16.20
SMO 2015   01  29  07    35    15.96
SMO 2015   01  29  07    40    16.00
SMO 2015   01  29  07    45    15.53
SMO 2015   01  29  07    50    15.84
SMO 2015   01  29  07    55    16.56
SMO 2015   01  29  08    00    16.54
SMO 2015   01  29  08    10    16.28
SMO 2015   01  29  08    15    15.61
SMO 2015   01  29  08    20    16.21
SMO 2015   01  29  08    25    16.94
SMO 2015   01  29  08    30    15.92
SMO 2015   01  29  08    35    16.92
SMO 2015   01  29  08    40    16.22
SMO 2015   01  29  08    45    16.10
SMO 2015   01  29  08    50    16.42
SMO 2015   01  29  08    55    16.80
SMO 2015   01  29  09    00    16.82
SMO 2015   01  29  09    05    15.93
SMO 2015   01  29  09    10    16.37
SMO 2015   01  29  09    15    17.06
SMO 2015   01  29  09    20    16.86
SMO 2015   01  29  09    25    17.30
SMO 2015   01  29  09    30    16.46
SMO 2015   01  29  09    35    16.27
SMO 2015   01  29  09    40    16.25
SMO 2015   01  29  09    45    17.06
SMO 2015   01  29  09    50    16.71
SMO 2015   01  29  09    55    17.20
SMO 2015   01  29  10    00    16.92
SMO 2015   01  29  10    05    16.93
SMO 2015   01  29  10    10    16.62
SMO 2015   01  29  10    15    17.19
SMO 2015   01  29  10    20    17.44
SMO 2015   01  29  10    25    17.89
SMO 2015   01  29  10    30    17.03
SMO 2015   01  29  10    35    16.00
SMO 2015   01  29  10    40    16.83
SMO 2015   01  29  10    45    17.96
SMO 2015   01  29  10    50    17.77
SMO 2015   01  29  10    55    18.00
SMO 2015   01  29  11    00    17.38
SMO 2015   01  29  11    05    16.49
SMO 2015   01  29  11    10    17.35
SMO 2015   01  29  11    15    17.99
SMO 2015   01  29  11    20    17.42
SMO 2015   01  29  11    25    18.16
SMO 2015   01  29  11    30    17.51
SMO 2015   01  29  11    35    16.85
SMO 2015   01  29  11    40    17.54
SMO 2015   01  29  11    45    18.13
SMO 2015   01  29  11    50    18.30
SMO 2015   01  29  11    55    17.97
SMO 2015   01  29  12    00    17.86
SMO 2015   01  29  12    05    17.26
SMO 2015   01  29  12    10    17.07
SMO 2015   01  29  12    15    18.23
SMO 2015   01  29  12    20    17.78
SMO 2015   01  29  12    25    17.30
SMO 2015   01  29  12    30    17.46
SMO 2015   01  29  12    35    18.36
SMO 2015   01  29  12    40    17.91
SMO 2015   01  29  12    45    18.08
SMO 2015   01  29  12    50    17.91
SMO 2015   01  29  12    55    17.27
SMO 2015   01  29  13    00    17.12
SMO 2015   01  29  13    05    18.12
SMO 2015   01  29  13    10    17.89
SMO 2015   01  29  13    15    18.40
SMO 2015   01  29  13    20    17.92
SMO 2015   01  29  13    25    17.42
SMO 2015   01  29  13    30    17.74
SMO 2015   01  29  13    35    18.81
SMO 2015   01  29  13    40    18.20
SMO 2015   01  29  13    45    18.64
SMO 2015   01  29  13    50    17.75
SMO 2015   01  29  13    55    17.57
SMO 2015   01  29  14    00    17.38
SMO 2015   01  29  14    05    18.46
SMO 2015   01  29  14    10    18.93
SMO 2015   01  29  14    15    18.96
SMO 2015   01  29  14    20    17.76
SMO 2015   01  29  14    25    16.78
SMO 2015   01  29  14    30    17.41
SMO 2015   01  29  14    35    18.44
SMO 2015   01  29  14    40    17.86
SMO 2015   01  29  14    45    18.80
SMO 2015   01  29  14    50    17.76
SMO 2015   01  29  14    55    17.54
SMO 2015   01  29  15    00    18.07
SMO 2015   01  29  15    05    18.95
SMO 2015   01  29  15    10    18.48
SMO 2015   01  29  15    15    17.56
SMO 2015   01  29  15    20    17.78
SMO 2015   01  29  15    25    17.61
SMO 2015   01  29  15    30    18.52
SMO 2015   01  29  15    35    18.15
SMO 2015   01  29  15    40    18.16
SMO 2015   01  29  15    45    17.99
SMO 2015   01  29  15    50    18.26
SMO 2015   01  29  15    55    18.43
SMO 2015   01  29  16    00    18.32
SMO 2015   01  29  16    05    18.26
SMO 2015   01  29  16    10    18.13
SMO 2015   01  29  16    15    17.31
SMO 2015   01  29  16    20    17.99
SMO 2015   01  29  16    25    18.59
SMO 2015   01  29  16    30    18.15
SMO 2015   01  29  16    35    18.51
SMO 2015   01  29  16    40    18.46
SMO 2015   01  29  16    45    17.36
SMO 2015   01  29  16    50    17.98
SMO 2015   01  29  16    55    18.00
SMO 2015   01  29  17    00    17.75
SMO 2015   01  29  17    05    18.36
SMO 2015   01  29  17    15    16.94
SMO 2015   01  29  17    20    17.46
SMO 2015   01  29  17    25    18.29
SMO 2015   01  29  17    30    17.55
SMO 2015   01  29  17    35    17.72
SMO 2015   01  29  17    40    17.61
SMO 2015   01  29  17    45    17.07
SMO 2015   01  29  17    50    17.54
SMO 2015   01  29  17    55    17.59
SMO 2015   01  29  18    00    17.49
SMO 2015   01  29  18    05    17.65
SMO 2015   01  29  18    10    17.14
SMO 2015   01  29  18    15    17.69
SMO 2015   01  29  18    20    17.57
SMO 2015   01  29  18    25    16.91
SMO 2015   01  29  18    30    16.44
SMO 2015   01  29  18    35    17.04
SMO 2015   01  29  18    40    16.99
SMO 2015   01  29  18    45    17.82
SMO 2015   01  29  18    50    16.94
SMO 2015   01  29  18    55    16.74
SMO 2015   01  29  19    00    16.45
SMO 2015   01  29  19    05    17.06
SMO 2015   01  29  19    10    16.92
SMO 2015   01  29  19    15    17.47
SMO 2015   01  29  19    20    17.21
SMO 2015   01  29  19    25    16.78
SMO 2015   01  29  19    30    16.54
SMO 2015   01  29  19    35    16.90
SMO 2015   01  29  19    40    16.72
SMO 2015   01  29  19    45    17.12
SMO 2015   01  29  19    50    16.44
SMO 2015   01  29  19    55    16.52
SMO 2015   01  29  20    00    16.43
SMO 2015   01  29  20    05    16.61
SMO 2015   01  29  20    10    16.23
SMO 2015   01  29  20    15    16.78
SMO 2015   01  29  20    20    15.88
SMO 2015   01  29  20    25    16.69
SMO 2015   01  29  20    30    16.06
SMO 2015   01  29  20    35    16.28
SMO 2015   01  29  20    40    15.93
SMO 2015   01  29  20    45    16.78
SMO 2015   01  29  20    50    15.81
SMO 2015   01  29  20    55    16.03
SMO 2015   01  29  21    00    15.79
SMO 2015   01  29  21    05    16.02
SMO 2015   01  29  21    10    16.51
SMO 2015   01  29  21    15    16.67
SMO 2015   01  29  21    20    15.77
SMO 2015   01  29  21    25    15.73
SMO 2015   01  29  21    30    16.44
SMO 2015   01  29  21    35    16.14
SMO 2015   01  29  21    40    16.04
SMO 2015   01  29  21    45    15.85
SMO 2015   01  29  21    50    15.45
SMO 2015   01  29  21    55    15.64
SMO 2015   01  29  22    00    15.22
SMO 2015   01  29  22    05    15.27
SMO 2015   01  29  22    10    16.15
SMO 2015   01  29  22    15    16.03
SMO 2015   01  29  22    20    15.63
SMO 2015   01  29  22    25    15.65
SMO 2015   01  29  22    30    16.16
SMO 2015   01  29  22    35    15.87
SMO 2015   01  29  22    40    16.17
SMO 2015   01  29  22    45    15.91
SMO 2015   01  29  22    50    15.93
SMO 2015   01  29  22    55    15.38
SMO 2015   01  29  23    00    15.04
SMO 2015   01  29  23    05    16.27
SMO 2015   01  29  23    10    16.06
SMO 2015   01  29  23    15    15.99
SMO 2015   01  29  23    20    16.59
SMO 2015   01  29  23    25    15.84
SMO 2015   01  29  23    30    14.86
SMO 2015   01  29  23    35    15.05
SMO 2015   01  29  23    40    15.53
SMO 2015   01  29  23    45    16.18
SMO 2015   01  29  23    50    15.90
SMO 2015   01  29  23    55    15.60
SMO 2015   01  30  00    00    15.27
SMO 2015   01  30  00    05    15.38
SMO 2015   01  30  00    10    14.47
SMO 2015   01  30  00    15    14.86
SMO 2015   01  30  00    20    15.55
SMO 2015   01  30  00    25    15.08
SMO 2015   01  30  00    30    15.54
SMO 2015   01  30  00    35    14.91
SMO 2015   01  30  00    40    14.52
SMO 2015   01  30  00    45    14.54
SMO 2015   01  30  00    50    15.76
SMO 2015   01  30  00    55    15.00
SMO 2015   01  30  01    00    15.22
SMO 2015   01  30  01    05    15.72
SMO 2015   01  30  01    10    15.46
SMO 2015   01  30  01    15    15.48
SMO 2015   01  30  01    20    13.84
SMO 2015   01  30  01    25    13.49
SMO 2015   01  30  01    30    16.20
SMO 2015   01  30  01    35    14.13
SMO 2015   01  30  01    40    16.42
SMO 2015   01  30  01    45    14.80
SMO 2015   01  30  01    50    13.77
SMO 2015   01  30  01    55    14.63
SMO 2015   01  30  02    00    15.38
SMO 2015   01  30  02    05    15.04
SMO 2015   01  30  02    10    14.62
SMO 2015   01  30  02    15    14.00
SMO 2015   01  30  02    20    14.24
SMO 2015   01  30  02    25    14.20
SMO 2015   01  30  02    30    14.60
SMO 2015   01  30  02    35    14.99
SMO 2015   01  30  02    40    14.02
SMO 2015   01  30  02    45    13.27
SMO 2015   01  30  02    50    15.94
SMO 2015   01  30  02    55    14.93
SMO 2015   01  30  03    00    14.28
SMO 2015   01  30  03    05    13.47
SMO 2015   01  30  03    10    13.99
SMO 2015   01  30  03    15    14.55
SMO 2015   01  30  03    20    14.90
SMO 2015   01  30  03    25    14.90
SMO 2015   01  30  03    30    14.81
SMO 2015   01  30  03    35    14.76
SMO 2015   01  30  03    40    14.61
SMO 2015   01  30  03    45    14.49
SMO 2015   01  30  03    50    15.11
SMO 2015   01  30  03    55    14.68
