Header,37,,,,,,,,,,,,,,,,,,,
/* DATA DESCRIPTION:,,,,,,,,,,,,,,,,,,,,
Citation:,"Fomba, Khanneh Wadinga; Müller, Konrad; van Pinxteren, Dominik; Poulain, Laurent; van Pinxteren, Manuela; Herrmann, Hartmut (2014): Long-term chemical characterization of aerosols at CVAO from 2007 to 2011. PANGAEA, https://doi.org/10.1594/PANGAEA.848498, ",,,,,,,,,,,,,,,,,,,
388,2009-12-13T15:08,2009-12-16T15:08,14,2120,45.49,15.3451,0.0258,0.1967,2.4736,0.0232,-0.14,10.3774,0.0115,0.4034,1.4903,0.4191,0.275,0.092,0.55,
389,2009-12-16T15:08,2009-12-19T15:08,14,2120,39.78,15.9816,0.0387,0.5,2.9218,0.0117,0.7,8.7991,0.1426,0.3761,0.6754,0.4318,0.315,0.106,0.629,
390,2009-12-19T15:08,2009-12-22T15:08,14,2120,63.88,24.9721,0.0097,0.4158,4.1229,0.0526,-0.18,17.0779,0.0389,0.6767,2.5992,0.6934,0.35,0.06,0.7,
391,2009-12-22T15:08,2009-12-25T15:08,14,2120,58.94,22.0857,0.0167,0.3048,3.7411,0.0347,-0.07,15.1037,0.0292,0.5764,2.1733,0.6157,0.334,0.065,0.668,
392,2009-12-25T15:08,2009-12-28T15:08,14,2120,87.78,34.2161,0.0028,0.3024,5.8186,0.0523,0.36,21.6475,0.0207,0.8467,3.2895,0.921,0.418,0.04,0.836,
393,2009-12-28T15:08,2009-12-31T15:08,14,2086,68.95,28.711,0.071,0.5671,4.6059,0.0193,0.47,16.3929,0.0152,0.6523,1.111,0.7932,0.295,<0.030,0.59,
394,2009-12-31T15:08,2010-01-01T15:08,14,2120,116.23,44.3013,<0.0010,0.8322,7.2504,0.0513,-0.46,30.5955,0.0245,1.233,4.5693,1.5911,0.407,<0.030,0.813,
395,2010-01-03T15:08,2010-01-06T15:08,14,2119,84.2,33.3312,0.0028,0.6006,5.4914,0.0499,-0.13,22.2959,0.0085,0.8979,3.2959,1.0829,0.385,0.081,0.769,
396,2010-01-06T15:08,2010-01-08T15:08,14,1689,141.12,52.7344,0.0056,0.2488,7.488,0.0891,-1.48,35.5879,0.0305,1.3555,5.1024,1.2159,0.478,<0.030,0.956,
397,2010-01-11T19:12,2010-01-12T19:00,14,706,96.1,29.0153,0.0443,0.8925,4.8505,0.1049,-0.12,19.6987,0.0033,0.6752,2.7266,1.3616,0.714,0.089,1.428,
398,2010-01-12T19:12,2010-01-13T11:21,14,481,95.26,35.2803,0.0768,0.719,5.369,0.0162,0.66,18.6791,0.1301,0.6743,1.7766,1.0978,0.702,0.082,1.404,
399,2010-01-13T11:30,2010-01-14T11:30,14,706,108.47,39.1144,0.1021,1.1747,5.6,0.1673,-0.99,26.1524,0.0598,0.9055,3.7418,1.8386,0.68,0.054,1.359,
400,2010-01-14T11:30,2010-01-15T11:30,14,706,97.45,35.0748,0.0593,1.3351,5.6942,0.042,-0.21,23.4078,0.0118,0.8291,3.3612,1.0695,0.486,0.05,0.973,
401,2010-01-15T11:30,2010-01-16T11:30,14,706,111.81,34.2078,0.0605,1.0948,5.9177,0.0827,0.21,22.6366,0.04,0.7656,3.1408,1.5511,0.533,0.047,1.066,
402,2010-01-16T11:30,2010-01-17T11:30,14,706,77.65,23.9576,0.0517,1.0868,4.0452,0.0543,-0.14,16.6033,0.0117,0.5634,2.287,1.0003,0.478,0.037,0.957,
403,2010-01-17T11:30,2010-01-18T11:30,14,706,91.42,17.3573,0.0401,0.9696,2.6801,0.1151,-0.33,11.9327,0.0301,0.3646,1.6291,0.666,0.424,0.053,0.849,
404,2010-01-18T11:30,2010-01-19T11:30,14,,,,,,,,,,,,,,,,,totally damaged
405,2010-01-19T11:30,2010-01-20T11:30,14,706,266.25,36.9245,0.0945,1.5241,7.4641,0.0876,1.86,22.2394,0.0145,0.8874,1.7625,3.0755,1.756,0.257,3.513,
406,2010-01-20T11:30,2010-01-21T11:30,14,706,261.4,32.9129,0.0605,1.2903,4.8142,0.2787,-0.77,22.132,0.0559,0.8801,2.8757,4.0516,1.133,0.245,2.267,
407,2010-01-21T11:30,2010-01-22T11:30,14,702,211.7,34.2916,0.0517,1.2082,4.9179,0.2228,-0.95,23.2743,0.0609,0.8826,3.0459,2.7746,1.323,0.205,2.647,
408,2010-01-22T11:30,2010-01-23T11:30,14,706,122.92,28.3053,0.0401,1.3132,4.9682,0.0706,0.29,18.5472,0.0229,0.6559,2.5114,1.6074,0.794,0.119,1.588,
409,2010-01-23T11:30,2010-01-24T11:30,14,706,102.21,36.0805,0.0595,1.3923,6.2803,0.0702,0.09,24.5443,0.1197,0.8839,3.5739,1.163,0.481,0.068,0.962,
410,2010-01-24T11:30,2010-01-25T11:30,14,706,100.24,39.0296,0.0136,1.0331,6.3121,0.0096,0,25.0387,0.0126,0.8966,3.5824,1.397,0.495,0.034,0.99,
411,2010-01-25T11:30,2010-01-26T11:30,14,705,133.36,40.272,0.0769,0.9515,5.4303,0.4513,-1.46,27.326,0.0434,0.9819,3.8486,3.8887,1.537,0.061,3.073,
412,2010-01-26T11:30,2010-01-27T11:30,14,706,110.64,28.3058,0.118,0.7242,4.7565,0.2013,0.11,18.4454,<0.0020,0.6116,2.4685,2.21,1.467,0.12,2.933,
413,2010-01-27T11:30,2010-01-28T11:30,14,706,45.65,9.3108,0.0086,1.2584,1.8899,0.31,0.28,6.3792,0.0365,0.2063,0.8358,1.3463,1.088,0.104,2.175,
414,2010-01-28T11:30,2010-01-29T11:30,14,706,43.1,4.7021,0.005,1.6545,1.8525,0.3277,0.97,3.4866,0.0338,0.2235,0.4513,1.2492,0.902,0.165,1.805,
415,2010-01-29T11:30,2010-01-30T11:30,14,706,58.03,4.9281,0.0048,2.1591,2.1531,0.3106,1.29,3.4147,0.0702,0.2229,0.4497,1.1487,1.245,0.31,2.491,
416,2010-01-30T11:30,2010-01-31T11:30,14,706,76.83,17.7735,0.0329,1.9139,3.9798,0.2555,1.06,11.5651,0.1003,0.4921,1.623,1.0483,1.11,0.296,2.221,
417,2010-01-31T11:30,2010-02-01T11:30,14,706,37.04,14.6384,0.0268,0.4912,2.1862,0.1211,-0.37,10.1317,0.0682,0.3182,1.368,0.3753,0.589,0.061,1.178,
418,2010-02-01T11:30,2010-02-02T11:30,14,706,46.81,13.771,0.0086,0.3967,2.3938,0.1001,0.08,9.1814,<0.0020,0.2692,1.2298,0.3192,0.478,0.037,0.957,
419,2010-02-02T11:30,2010-02-03T11:30,14,706,50.51,18.6916,0.005,0.185,2.4874,0.053,-0.72,12.7154,0.054,0.3969,1.7683,0.4645,0.307,0.057,0.614,
420,2010-02-03T11:30,2010-02-04T11:30,14,706,59.16,22.4323,0.0048,0.2141,3.4955,0.0523,-0.23,14.7896,<0.0020,0.4711,2.0569,0.5246,0.619,0.07,1.239,
421,2010-02-04T11:30,2010-02-05T11:30,14,706,69.93,25.9373,0.0329,0.5221,4.3938,0.0474,-0.15,18.0122,0.0292,0.5977,2.5036,0.6356,0.531,0.057,1.061,
422,2010-02-05T11:30,2010-02-06T11:30,14,706,73.06,21.218,0.0268,1.2586,4.0791,0.1129,0.66,13.5645,0.0611,0.4384,1.8943,1.0354,0.549,0.104,1.098,
423,2010-02-06T11:30,2010-02-07T11:30,14,706,116.4,20.6326,0.0222,1.3729,4.1201,0.1296,0.59,13.9993,<0.0020,0.5392,1.9019,2.0846,1.128,0.127,2.257,
424,2010-02-07T11:30,2010-02-08T11:30,14,706,173.91,24.7603,0.046,1.2747,5.527,0.1582,1.66,15.3265,<0.0020,0.554,2.1238,3.3829,1.466,0.173,2.931,
425,2010-02-08T11:30,2010-02-09T11:30,14,706,95.31,28.4194,0.0561,0.8087,5.1231,0.0762,0.2,19.5368,0.0246,0.7387,2.742,1.062,0.983,0.203,1.966,
426,2010-02-09T11:30,2010-02-10T11:30,14,706,137.25,37.5005,0.0683,0.9245,6.6583,0.1728,0.86,22.9919,<0.0020,0.9002,3.293,1.767,1.038,0.195,2.076,
427,2010-02-10T11:30,2010-02-11T11:30,14,706,148.05,39.7303,0.0727,1.3711,6.8818,0.0731,0.2,26.4973,0.0227,0.9775,3.9246,2.0007,0.91,0.197,1.819,
428,2010-02-11T11:30,2010-02-12T11:30,14,706,100.01,25.9628,0.0518,1.2939,4.9021,0.1092,0.31,18.2046,0.0445,0.7095,2.5135,1.4813,0.898,0.179,1.796,
429,2010-02-12T11:30,2010-02-13T11:30,14,706,48.16,17.9324,0.0366,0.7796,3.4855,0.1101,0.54,11.6775,0.0759,0.3884,1.5982,0.4703,0.544,0.115,1.089,
430,2010-02-13T11:30,2010-02-14T11:30,14,706,27.32,9.422,0.0172,0.6186,2.1093,0.1417,0.52,6.2977,0.1508,0.1837,0.8141,0.2426,0.395,0.067,0.789,
431,2010-02-14T11:30,2010-02-15T11:30,14,706,20.1,7.1076,0.0155,0.38,1.2059,0.0762,-0.04,4.9367,0.0148,0.1288,0.5982,0.1831,0.487,0.041,0.974,
432,2010-02-15T11:30,2010-02-16T11:30,14,706,64.82,21.3943,0.0349,0.4344,3.5566,0.0701,-0.05,14.2979,0.0097,0.4466,2.0107,0.4903,0.623,<0.030,1.246,
433,2010-02-16T11:30,2010-02-17T11:30,14,706,67.27,24.437,0.0494,0.5744,4.1818,0.122,0.03,16.481,0.0773,0.5378,2.2684,0.7047,0.652,0.087,1.304,
434,2010-02-17T11:30,2010-02-18T11:30,14,706,61.13,19.9838,0.0372,0.6758,3.9652,0.1724,0.51,13.6926,0.042,0.4333,1.9159,0.4884,0.66,0.066,1.32,
435,2010-02-18T11:30,2010-02-19T11:30,14,706,92.35,35.6283,0.1033,0.5161,4.6857,0.1079,-1.42,24.2072,0.1018,0.8312,3.5344,0.9379,0.762,0.097,1.523,
436,2010-02-19T11:30,2010-02-20T11:30,14,706,105.23,41.1544,0.0747,0.5393,6.3413,0.0744,-0.57,27.4201,0.0457,0.9706,3.953,1.0689,0.762,<0.030,1.523,
437,2010-02-20T11:30,2010-02-21T11:30,14,706,89.94,38.0918,0.093,0.597,5.7594,0.0172,-0.4,24.4231,,0.5087,0.6294,2.5106,0.886,<0.030,1.771,
438,2010-02-21T11:30,2010-02-22T11:30,14,706,73.34,23.8531,0.0445,0.6193,4.2457,0.1038,0.28,15.7372,0.0131,0.506,2.2173,0.7333,0.706,<0.030,1.412,
439,2010-02-22T11:30,2010-02-23T11:30,14,706,62.55,20.2301,0.0414,0.4473,3.6827,0.1379,0.27,13.5504,0.0105,0.5002,1.9045,0.5212,0.722,0.033,1.444,
440,2010-02-23T11:30,2010-02-26T11:30,14,2120,63.15,26.8313,0.0797,0.6366,4.8803,0.0626,1.16,14.7606,0.1212,0.4167,1.9147,0.8197,0.438,0.043,0.876,
441,2010-02-26T11:30,2010-03-01T11:30,14,2118,73.78,30.9543,0.0885,0.7615,5.3514,0.0688,1.03,17.1546,0.2013,0.5311,2.2552,0.7734,0.485,0.06,0.971,
442,2010-03-01T11:30,2010-03-04T11:30,14,2120,82.45,37.5939,0.1295,0.3522,5.7862,0.0462,0.45,21.1675,0.1506,0.6569,2.7644,0.7819,0.368,<0.030,0.737,
451,2010-03-04T11:30,2010-03-07T11:30,14,2120,70.81,31.9632,0.0959,0.533,5.2214,0.0602,0.68,18.0082,0.1577,0.5431,2.3522,0.7959,0.354,<0.030,0.707,
452,2010-03-07T11:30,2010-03-10T11:30,14,2120,81.94,35.4291,0.1039,0.766,6.4869,0.108,1.37,20.2757,0.1068,0.6278,2.7169,1.1096,0.411,<0.030,0.821,
453,2010-03-10T14:16,2010-03-13T14:16,14,2120,71.8,30.2182,0.0769,1.0277,6.1281,0.0824,1.52,18.2602,0.1702,0.5705,2.5184,0.8613,0.341,0.066,0.681,
454,2010-03-13T14:16,2010-03-16T14:16,14,2120,59.37,25.0829,0.0565,0.9903,5.0435,0.1276,1.23,15.1351,0.1951,0.4608,1.9697,0.5871,0.371,0.057,0.742,
455,2010-03-16T14:16,2010-03-19T14:16,14,706,133.16,36.3213,0.1103,1.5128,7.8984,0.1421,2.84,20.0715,0.1385,0.6315,2.6745,1.784,0.759,0.057,1.518,
456,2010-03-19T14:30,2010-03-20T14:30,14,706,187.45,37.2636,0.0953,1.2207,9.6956,0.2134,4.05,22.4092,0.1392,0.6807,2.6006,2.9619,1.575,<0.030,3.15,
457,2010-03-20T14:30,2010-03-21T14:30,14,706,209.63,61.2138,0.1917,0.7212,10.6259,0.1811,2.17,33.5322,0.14,1.0247,3.7017,3.058,1.073,0.071,2.146,
458,2010-03-21T14:30,2010-03-22T10:51,14,598,,,,,,,,,,,,,,,,totally damaged
459,2010-03-22T11:33,2010-03-25T11:33,14,2120,94.13,32.568,0.089,0.8664,5.99,0.0886,1.43,18.0968,0.0958,0.5585,2.4206,1.3703,0.5,<0.030,1.001,
460,2010-03-25T11:33,2010-03-28T11:33,14,2129,,,,,,,,,,,,,,,,totally damaged
461,2010-03-28T11:33,2010-03-31T11:33,14,2120,126.39,39.2289,0.1202,1.2366,7.1722,0.124,1.72,21.6306,0.1835,0.8711,3.1811,1.6589,0.538,0.044,1.075,
462,2010-03-31T12:06,2010-04-01T12:06,14,706,203.31,44.3373,0.1469,1.1365,7.771,0.1236,1.64,24.3031,0.311,0.8508,3.4906,1.4729,0.593,<0.030,1.186,
463,2010-04-01T12:06,2010-04-02T12:06,14,706,150.91,65.8292,0.24,1.0733,11.0074,0.1395,1.97,35.8479,0.2935,1.3514,5.5696,1.8013,0.8,<0.030,1.599,
464,2010-04-02T12:06,2010-04-03T12:06,14,706,137.39,55.9279,0.1966,0.91,9.5613,0.1374,1.66,31.3553,0.2612,1.1924,4.6452,1.268,0.527,0.039,1.054,
465,2010-04-03T12:06,2010-04-04T12:06,14,706,127.82,33.701,0.0898,1.5789,6.7654,0.1591,1.77,19.7949,0.1814,0.6059,2.4743,1.4351,0.829,0.287,1.658,
466,2010-04-04T12:06,2010-04-05T12:06,14,706,137.82,30.5768,0.0762,0.7284,5.3381,0.0691,0.88,17.6982,0.2255,0.4941,2.0208,0.9683,0.436,0.034,0.872,
467,2010-04-05T12:08,2010-04-08T12:08,14,2120,85.06,37.7636,0.1021,1.0335,6.8518,0.0734,1.86,19.8105,0.1406,0.6809,2.5879,0.9797,0.379,<0.030,0.758,
468,2010-04-08T12:08,2010-04-11T12:08,14,2120,80.96,22.6395,0.0312,1.557,4.1179,0.1185,1.15,11.7538,0.2169,0.3903,1.4581,0.4832,0.363,0.086,0.725,
469,2010-04-11T12:08,2010-04-14T12:08,14,2120,,,,,,,,,,,,,,,,totally damaged
470,2010-04-14T12:08,2010-04-17T12:08,14,2120,87.26,38.8802,0.1275,0.4713,6.5019,0.0853,0.67,23.1238,0.194,0.8007,3.0438,0.9843,0.557,0.041,1.114,
471,2010-04-17T12:08,2010-04-20T12:08,14,2120,81.8,33.9402,0.0914,0.9229,6.287,0.1021,1.3,19.7882,0.1639,0.6882,2.642,0.7364,0.538,<0.030,1.076,
472,2010-04-20T12:08,2010-04-23T12:08,14,2120,78.89,33.9286,0.1242,0.5345,5.7899,0.0795,1.06,18.747,0.219,0.8617,3.2153,0.4648,0.316,<0.030,0.632,
473,2010-04-23T12:08,2010-04-26T12:08,14,2107,,18.1693,0.0369,0.649,3.608,0.0656,0.99,10.3949,0.1218,0.3231,1.394,0.4593,,,,
474,2010-04-26T12:08,2010-04-29T12:08,14,2119,116.68,43.5824,0.1231,1.0447,7.9596,0.1147,1.63,25.1209,0.1508,1.1263,4.0593,1.3187,0.621,<0.030,1.242,
475,2010-04-29T12:08,2010-04-30T12:08,14,707,280.25,89.3328,0.3785,1.154,19.592,0.2382,8.02,45.9023,0.4127,2.6464,9.453,3.9063,2.301,0.07,4.601,
476,2010-04-30T12:08,2010-05-01T12:08,14,706,253.82,96.0221,0.2407,0.8852,18.2173,0.1795,4.58,54.0937,0.3436,2.2401,7.5788,3.7211,2.127,0.056,4.254,
477,2010-05-01T12:08,2010-05-02T12:08,14,706,177.28,42.754,0.6324,1.0763,10.9179,0.1432,4.73,24.5521,0.0358,0.7431,3.1112,3.4882,1.782,0.077,3.563,
478,2010-05-02T12:08,2010-05-03T12:08,14,706,96.64,34,0.0337,0.7996,6.7413,0.092,1.89,19.2391,0.1357,0.5514,2.1429,2.0513,0.891,0.505,1.783,
479,2010-05-03T12:08,2010-05-06T12:08,14,2119,88.28,22.1286,0.0387,0.8602,4.8424,0.065,1.66,12.6405,0.1136,0.3925,1.5986,1.1489,0.435,0.011,0.87,
480,2010-05-06T12:08,2010-05-09T12:08,14,2120,48.8,19.9723,0.0228,0.6332,4.44,0.0628,1.51,11.618,0.0832,0.3869,1.5457,0.5384,0.283,0.053,0.565,
481,2010-05-09T12:08,2010-05-12T12:08,14,2120,75.57,9.3352,0.0631,0.2295,1.8493,0.0718,0.45,5.5345,0.0094,0.1579,0.7252,0.1955,0.379,<0.030,0.758,
482,2010-05-12T12:08,2010-05-15T12:08,14,2120,86.87,21.5322,0.0192,0.3652,8.4039,0.0717,4.99,13.556,0.0698,0.5193,2.1661,0.4856,0.346,0.06,0.692,
483,2010-05-15T12:08,2010-05-18T12:08,14,2120,82.88,21.5456,0.0259,0.5439,5.8154,0.0969,2.57,12.8867,0.0697,0.4115,1.7328,0.625,0.315,0.049,0.63,
484,2010-05-18T12:08,2010-05-21T12:08,14,2118,136.92,53.4768,0.1021,1.266,12.8164,0.1833,4.86,31.5557,0.4379,1.3402,4.9787,1.2054,0.568,0.054,1.135,
485,2010-05-21T12:08,2010-05-24T12:08,14,2139,94.93,17.7976,0.0362,0.9709,4.7516,0.1853,2.1,10.5142,0.0667,0.3464,1.4781,0.5624,0.723,0.06,1.446,
486,2010-05-24T12:08,2010-05-27T12:08,14,2139,73.24,27.3232,0.0361,0.8762,6.1324,0.101,2.06,16.1467,0.0675,0.5248,2.1443,0.7634,0.477,<0.030,0.954,
487,2010-05-27T12:08,2010-05-30T12:08,14,2129,154.19,50.6082,0.1456,1.2495,8.9741,0.0749,1.68,28.9257,0.161,1.1185,4.3482,1.2345,0.558,0.034,1.116,
488,2010-05-30T12:08,2010-06-02T12:08,14,2120,77.07,29.3396,0.026,1.143,6.4376,0.0748,2.16,16.9762,0.1214,0.5381,2.306,0.6582,0.489,0.082,0.978,
489,2010-06-02T12:08,2010-06-05T12:08,14,1787,54.14,21.0472,0.0432,0.9441,4.3486,0.0568,1.26,12.2697,0.1219,0.3745,1.6284,0.5638,0.399,<0.030,0.798,
490,2010-06-05T12:08,2010-06-08T12:08,14,2140,76.45,26.4022,0.0853,1.0494,6.0756,0.0575,2.45,14.3645,0.0935,0.5077,2.1308,0.9262,0.422,0.074,0.843,
491,2010-06-08T12:08,2010-06-11T12:08,14,2135,78.93,20.9587,0.0628,0.7127,4.216,0.0515,1.11,12.3378,0.0654,0.3639,1.5891,0.504,0.448,0.056,0.896,
492,2010-06-11T12:08,2010-06-14T12:08,14,2139,96.51,33.1457,0.1069,1.0013,6.4978,0.0804,1.68,19.0935,0.0846,0.6518,2.6213,0.756,0.574,0.06,1.147,
493,2010-06-14T12:08,2010-06-18T12:08,14,2136,,27.3838,0.0663,0.6559,5.0401,0.0479,0.96,16.1836,0.048,0.5414,2.1765,0.5526,,,,
494,2010-06-18T12:55,2010-06-21T12:55,14,2140,142.45,65.6658,0.28,1.31,11.8969,0.1191,2.46,37.4226,0.2097,1.6803,6.3633,1.2649,0.881,0.095,1.761,
495,2010-06-21T13:12,2010-06-22T13:12,14,708,184.38,66.6473,0.2347,1.7057,11.0302,0.1454,1.47,37.9104,0.191,1.2827,5.5248,2.5162,1.56,0.197,3.12,
496,2010-06-22T13:12,2010-06-28T13:12,14,2119,129.46,50.8606,0.1799,0.9886,9.2712,0.1065,1.38,31.2815,0.1564,1.1474,4.4535,0.7447,0.748,0.104,1.496,
497,2010-06-28T14:55,2010-07-01T14:56,14,2117,110.83,41.7552,0.1568,1.6757,9.9067,0.188,3.33,26.071,0.3889,0.949,3.6475,1.3259,1.095,0.23,2.189,
498,2010-07-01T15:46,2010-07-04T15:46,14,2076,108.59,33.9349,0.1084,2.0412,7.4216,0.2125,1.81,22.24,0.2196,0.781,3.0283,0.6993,1.749,0.265,3.498,
499,2010-07-07T13:12,2010-07-09T11:45,14,1377,127.5,49.2656,0.1705,1.4489,10.7378,0.1105,3.46,28.8547,0.2355,0.9169,3.7662,1.1648,1.3,0.219,2.599,
500,2010-07-10T13:40,2010-07-13T13:40,42,2142,73.2,8.8089,0.0047,1.8932,5.2561,0.0835,3.78,5.8572,0.3615,0.1809,0.7656,1.1881,0.865,0.198,1.73,
501,2010-07-20T11:12,2010-07-23T11:00,42,2127,86.68,9.4947,0.0011,1.7425,4.3761,0.1003,2.76,6.4176,0.0852,0.1789,0.793,0.8023,0.679,0.099,1.357,
502,2010-07-23T12:39,2010-07-26T12:39,42,1903,45.66,8.8406,0.2549,1.098,3.2556,0.0753,1.81,5.728,0.0297,0.1416,0.6001,0.9281,1.073,0.078,2.146,
503,2010-07-26T12:42,2010-07-27T12:42,42,425,67.27,7.8385,<0.0010,1.3556,3.5938,0.0895,2.31,5.0813,<0.0020,0.1467,0.4413,1.284,1.64,0.429,3.279,
445,2010-07-27T15:23,2010-07-30T14:21,42,2096,40.77,5.0398,<0.0010,1.1122,2.6332,0.106,1.87,3.0308,0.0365,0.0809,0.3484,0.767,0.404,0.028,0.808,
443,2010-07-30T14:30,2010-08-02T14:30,42,2143,38.05,6.5867,0.0036,1.6209,4.9197,0.13,3.78,4.5288,0.028,0.1378,0.6429,1.2505,0.481,0.045,0.961,
444,2010-08-06T13:12,2010-08-09T13:00,42,2136,18.37,4.8453,0.0022,1.1649,2.5627,0.1505,1.67,3.5457,0.0943,0.0986,0.3909,0.4627,0.499,0.039,0.998,
446,2010-08-11T13:10,2010-08-14T13:10,42,2145,20.38,5.4045,0.0022,1.3286,3.1516,0.0996,2.24,3.6273,0.0419,0.1066,0.4217,0.8417,0.309,0.083,0.617,
447,2010-08-16T15:51,2010-08-19T15:51,42,2134,48.61,3.6909,0,1.2846,2.436,0.0885,1.85,2.3244,0.0168,0.0729,0.2752,0.9256,0.411,0.048,0.821,
448,2010-08-20T18:25,2010-08-23T18:25,42,2134,61.83,6.4844,0.0051,1.1576,3.3127,0.149,2.17,4.5214,0.0536,0.1388,0.469,0.5035,0.445,0.11,0.891,
449,2010-08-24T15:22,2010-08-27T15:22,42,1803,31.54,7.0915,<0.0010,1.485,3.5717,0.1002,2.5,4.2677,0.0586,0.1207,0.5305,1.0466,0.393,0.069,0.786,
450,2010-08-27T17:34,2010-08-30T17:34,42,2139,36.25,6.0348,0.0041,1.7134,3.8989,0.0951,2.83,4.2594,0.1145,0.1301,0.4958,0.8443,0.208,0.068,0.415,
504,2010-08-31T18:40,2010-09-03T18:40,42,2140,64.64,6.8271,0.0032,2.1023,3.7057,0.1173,2.47,4.8886,0.0331,0.1637,0.5823,0.9457,0.652,0.12,1.304,
505,2010-09-09T13:12,2010-09-12T13:00,42,2148,14.85,6.8055,0.001,0.682,2.0083,0.0291,0.94,4.2223,0.0245,0.1101,0.4682,0.289,0.2,<0.030,0.4,
506,2010-09-12T13:12,2010-09-15T13:00,42,2148,65.53,20.6863,0.0623,0.6896,3.7155,0.0624,0.63,12.2529,0.106,0.3413,1.3405,0.7977,0.24,0.055,0.48,
507,2010-09-15T13:12,2010-09-18T13:00,42,2148,76.44,8.9292,<0.0010,1.8844,4.3542,0.0699,2.84,6.0023,0.0244,0.193,0.6823,1.4546,0.658,0.091,1.316,
508,2010-09-18T13:12,2010-09-21T13:00,42,2145,49.59,19.009,0.0587,0.8603,3.0379,0.0383,0.3,10.8731,0.1303,0.3611,1.3006,0.7376,0.317,0.044,0.634,
509,2010-09-21T13:12,2010-09-24T13:00,42,2145,,10.3497,0.0257,0.2077,2.5198,0.0279,0.98,6.0947,0.0582,0.1814,0.8375,0.5389,,,,
510,2010-09-24T14:12,2010-09-27T14:00,42,2144,,9.6559,0.0033,1.1911,2.8509,0.0399,1.34,5.9961,0.065,0.1662,0.7075,0.6641,,,,
511,2010-09-30T14:12,2010-10-03T14:00,42,2145,15.93,5.0606,<0.0010,0.5951,1.6669,0.0331,0.84,3.2969,0.0167,0.0668,0.3191,0.1622,0.231,0.03,0.463,
512,2010-10-03T14:12,2010-10-06T14:00,42,2143,28.45,6.9587,0.0027,1.1571,2.9187,0.0547,1.72,4.7604,0.0211,0.1386,0.5692,0.4402,0.241,0.058,0.482,
513,2010-10-06T14:12,2010-10-09T14:00,42,2146,22.34,3.3771,<0.0010,0.5145,1.5392,0.0309,1.03,2.0259,0.0573,0.0541,0.223,0.3218,0.257,0.05,0.515,
514,2010-10-09T14:12,2010-10-12T14:00,42,2140,20.33,2.2786,<0.0010,0.2465,0.9764,0.0209,0.61,1.4432,0,0.0234,0.131,0.1255,0.131,0.007,0.263,
515,2010-10-12T14:12,2010-10-15T14:00,42,2144,,3.0266,<0.0010,0.4288,1.4409,0.0382,0.93,2.0286,0.0162,0.0439,0.2164,0.2169,0.154,<0.030,0.308,
516,2010-10-15T14:12,2010-10-18T14:00,42,2135,51.87,3.6099,<0.0010,0.5239,1.423,0.0217,0.88,2.1544,0.0491,0.0609,0.2708,0.3049,0.182,<0.030,0.365,
517,2010-10-18T14:12,2010-10-21T14:00,42,2135,14.74,1.974,<0.0010,1.4782,1.1656,0.0242,0.83,1.334,0.0141,0.0256,0.1339,0.1634,0.177,<0.030,0.354,
518,2010-10-21T14:12,2010-10-24T14:00,42,1173,132.28,20.3418,0.045,0.9861,3.0009,0.033,0.09,11.5319,0.1244,0.371,1.1171,0.4932,0.624,<0.030,1.248,
519,2010-10-24T14:12,2010-10-27T14:00,42,2136,26.47,9.7312,0.0033,1.3458,3.3646,0.0677,1.82,6.1209,0.2299,0.1771,0.7259,0.543,0.276,0.058,0.552,
520,2010-10-27T14:12,2010-10-30T14:00,42,2131,96.52,9.7314,<0.0010,2.0685,4.2399,0.0697,2.79,5.7404,0.1354,0.207,0.6638,1.4104,0.511,0.081,1.021,
521,2010-10-30T14:12,2010-11-02T14:00,42,2128,92.84,9.8281,<0.0010,2.3281,4.6977,0.0761,3.14,6.1918,<0.0020,0.198,0.6993,1.559,0.718,0.106,1.436,
522,2010-11-02T14:12,2010-11-05T14:00,42,2129,13.72,5.9381,<0.0010,0.843,1.7331,0.0359,0.83,3.5996,0.1053,0.0826,0.3908,0.424,0.191,<0.030,0.382,
523,2010-11-05T14:12,2010-11-08T14:00,42,2126,43.13,7.025,<0.0010,1.6307,2.9894,0.0647,1.91,4.2648,<0.0020,0.1132,0.4783,1.0678,0.513,0.066,1.025,
524,2010-11-08T14:12,2010-11-11T14:00,42,2132,22.88,3.6185,0.0019,1.4983,2.0002,0.0737,1.38,2.461,0.0299,0.0883,0.2699,0.6746,0.401,0.135,0.802,
525,2010-11-11T14:12,2010-11-14T14:00,42,2132,39.11,5.03,0.0065,2.0183,2.2007,0.1492,1.31,3.5197,0.0699,0.3089,0.3479,0.6617,0.945,0.294,1.89,
526,2010-11-14T14:12,2010-11-17T14:00,42,1775,28.58,3.4382,0.0016,0.9802,1.7105,0.0534,1.1,2.4091,0.0209,0.0808,0.2362,0.3059,0.274,0.126,0.547,
527,2010-11-17T14:12,2010-11-20T14:00,42,2124,26.83,7.1347,0.0019,1.6874,2.7831,0.1024,1.56,4.8452,0.036,0.1581,0.4275,0.539,0.417,0.118,0.834,
528,2010-11-20T14:12,2010-11-23T14:00,42,2123,73.92,3.105,0.0011,1.2648,1.4669,0.0594,0.93,2.1288,0.0142,0.0553,0.2246,0.3199,0.303,0.054,0.607,
